supplier_id,industry,city,delivery_delay_days,quality_score,fulfilled_orders,cancelled_orders,late_shipments,contract_breaches,rating,reliability_class
GC-SUP-1055,agriculture,Tiruppur,14,58.2,479,29,20,0,3.3,0
GC-SUP-1056,manufacturing,Salem,8,84.4,29,0,0,1,3.0,0
GC-SUP-1057,construction,Chennai,1,63.0,367,5,44,2,1.0,0
GC-SUP-1058,construction,Coimbatore,14,68.4,278,24,20,2,1.0,0
GC-SUP-1059,agriculture,Coimbatore,4,90.3,496,42,56,0,5.0,1
GC-SUP-1060,electronics,Tiruppur,12,78.2,349,5,33,2,1.0,0
GC-SUP-1061,agriculture,Erode,14,79.5,169,13,7,1,1.9,0
GC-SUP-1062,manufacturing,Chennai,7,92.1,69,1,8,2,1.8,0
GC-SUP-1063,packaging,Coimbatore,9,51.0,458,3,67,1,1.4,0
GC-SUP-1064,agriculture,Tiruppur,8,85.1,310,3,4,0,4.1,2
GC-SUP-1065,construction,Tiruppur,6,65.5,116,4,15,2,1.0,0
GC-SUP-1066,electronics,Tiruppur,8,68.3,387,2,23,1,2.8,0
GC-SUP-1067,agriculture,Erode,12,58.8,263,4,48,2,1.0,0
GC-SUP-1068,manufacturing,Coimbatore,10,96.8,414,39,81,1,3.6,0
GC-SUP-1069,construction,Coimbatore,0,64.1,366,30,42,0,3.2,0
GC-SUP-1070,packaging,Tiruppur,0,60.7,93,9,15,1,1.0,0
GC-SUP-1071,packaging,Erode,11,97.3,457,26,52,1,3.6,0
GC-SUP-1072,agriculture,Erode,11,98.0,11,0,0,0,4.7,2
GC-SUP-1073,electronics,Tiruppur,2,79.6,87,8,6,2,1.0,0
GC-SUP-1074,construction,Chennai,3,67.0,384,27,43,1,1.6,0
GC-SUP-1075,manufacturing,Coimbatore,9,90.5,28,2,0,2,1.4,0
GC-SUP-1076,electronics,Coimbatore,1,81.2,75,4,12,0,4.1,0
GC-SUP-1077,construction,Coimbatore,4,93.2,221,7,30,0,4.3,1
GC-SUP-1078,manufacturing,Chennai,11,50.5,419,25,39,0,2.4,0
GC-SUP-1079,electronics,Coimbatore,0,52.5,281,21,21,1,1.6,0
GC-SUP-1080,packaging,Tiruppur,13,52.5,195,15,5,2,1.0,0
GC-SUP-1081,manufacturing,Erode,9,71.9,271,15,17,0,3.1,1
GC-SUP-1082,manufacturing,Erode,6,68.4,387,20,61,1,1.7,0
GC-SUP-1083,textiles,Salem,6,88.6,127,1,6,0,3.9,2
GC-SUP-1084,textiles,Erode,14,89.9,60,3,9,2,1.8,0
GC-SUP-1085,construction,Salem,6,55.1,202,1,16,0,3.2,0
GC-SUP-1086,manufacturing,Coimbatore,8,95.2,389,20,46,2,2.3,0
GC-SUP-1087,electronics,Chennai,2,79.2,479,16,67,0,3.7,1
GC-SUP-1088,electronics,Erode,1,55.2,340,22,66,0,2.6,0
GC-SUP-1089,textiles,Coimbatore,1,56.5,271,1,20,2,1.0,0
GC-SUP-1090,electronics,Tiruppur,12,78.9,62,4,6,0,3.7,1
GC-SUP-1091,packaging,Erode,7,77.6,243,20,38,1,2.1,0
GC-SUP-1092,electronics,Coimbatore,5,77.5,339,2,41,0,4.5,1
GC-SUP-1093,manufacturing,Erode,2,72.3,92,9,3,1,1.4,0
GC-SUP-1094,agriculture,Chennai,6,73.3,104,6,12,0,2.7,1
GC-SUP-1095,electronics,Tiruppur,9,63.5,44,2,1,1,1.3,0
GC-SUP-1096,construction,Coimbatore,2,94.1,461,35,50,2,1.2,0
GC-SUP-1097,construction,Salem,3,82.9,420,13,79,1,2.5,0
GC-SUP-1098,agriculture,Tiruppur,13,67.3,70,5,1,1,1.7,0
GC-SUP-1099,packaging,Erode,1,74.4,350,35,70,0,4.0,0
GC-SUP-1000,electronics,Salem,13,56.5,339,4,56,1,1.2,0
GC-SUP-1001,agriculture,Chennai,2,91.3,457,36,5,2,1.5,0
GC-SUP-1002,packaging,Chennai,4,80.5,396,7,37,2,1.0,0
GC-SUP-1003,packaging,Erode,8,95.7,174,17,3,1,3.6,0
GC-SUP-1004,electronics,Coimbatore,11,78.2,367,11,73,1,2.7,0
GC-SUP-1005,textiles,Salem,6,96.4,331,10,10,2,1.9,0
GC-SUP-1006,manufacturing,Erode,3,63.1,81,1,16,2,1.0,0
GC-SUP-1007,electronics,Coimbatore,7,62.6,133,4,26,0,2.9,0
GC-SUP-1008,construction,Salem,8,84.1,118,8,17,0,4.0,1
GC-SUP-1009,textiles,Salem,12,78.6,41,4,8,1,2.4,0
GC-SUP-1010,agriculture,Salem,0,95.8,270,2,35,0,4.5,1
GC-SUP-1011,agriculture,Coimbatore,13,65.0,290,9,34,2,1.0,0
GC-SUP-1012,packaging,Erode,3,50.8,66,3,7,1,1.3,0
GC-SUP-1013,agriculture,Tiruppur,2,74.6,371,35,73,0,3.6,0
GC-SUP-1014,manufacturing,Chennai,12,88.8,27,1,3,0,4.7,1
GC-SUP-1015,agriculture,Tiruppur,4,98.8,382,35,12,0,5.0,2
GC-SUP-1016,textiles,Chennai,14,98.6,445,41,62,0,5.0,1
GC-SUP-1017,manufacturing,Erode,13,73.7,136,12,22,1,2.3,0
GC-SUP-1018,construction,Erode,8,75.6,498,5,89,1,2.6,0
GC-SUP-1019,construction,Erode,12,58.6,357,17,56,2,1.0,0
GC-SUP-1020,manufacturing,Coimbatore,11,54.4,290,27,57,2,1.0,0
GC-SUP-1021,textiles,Coimbatore,5,67.9,334,15,12,1,2.6,0
GC-SUP-1022,agriculture,Erode,11,54.1,283,26,27,1,1.0,0
GC-SUP-1023,packaging,Erode,8,60.8,370,12,35,0,3.2,0
GC-SUP-1024,manufacturing,Chennai,11,77.4,194,5,2,1,2.5,0
GC-SUP-1025,manufacturing,Salem,7,50.9,473,37,71,2,1.0,0
GC-SUP-1026,manufacturing,Tiruppur,9,96.0,31,3,0,2,1.7,0
GC-SUP-1027,construction,Erode,0,79.6,262,24,26,2,1.2,0
GC-SUP-1028,agriculture,Coimbatore,14,83.7,57,3,11,0,4.1,0
GC-SUP-1029,agriculture,Coimbatore,13,80.4,89,6,15,0,3.9,0
GC-SUP-1030,manufacturing,Tiruppur,11,52.6,449,23,12,2,1.0,0
GC-SUP-1031,packaging,Salem,1,71.6,120,9,18,2,1.0,0
GC-SUP-1032,packaging,Salem,9,58.1,221,10,9,0,3.1,0
GC-SUP-1033,electronics,Erode,1,78.0,143,9,1,1,2.6,0
GC-SUP-1034,agriculture,Salem,4,85.1,496,1,60,1,2.7,0
GC-SUP-1035,agriculture,Coimbatore,2,69.1,479,30,86,2,1.0,0
GC-SUP-1036,agriculture,Salem,6,65.3,432,16,18,1,1.0,0
GC-SUP-1037,manufacturing,Tiruppur,2,65.9,51,4,5,0,3.5,1
GC-SUP-1038,textiles,Tiruppur,1,71.3,198,7,38,2,1.0,0
GC-SUP-1039,manufacturing,Chennai,10,95.7,338,16,43,0,5.0,1
GC-SUP-1040,electronics,Salem,0,95.5,452,33,10,2,1.6,0
GC-SUP-1041,manufacturing,Coimbatore,9,86.7,240,7,7,2,1.2,0
GC-SUP-1042,packaging,Chennai,14,84.4,406,22,75,2,1.0,0
GC-SUP-1043,construction,Tiruppur,10,93.0,118,0,18,2,1.3,0
GC-SUP-1044,construction,Tiruppur,3,77.6,17,1,0,0,3.7,1
GC-SUP-1045,packaging,Chennai,10,55.7,390,34,38,2,1.0,0
GC-SUP-1046,agriculture,Tiruppur,12,72.6,142,6,4,1,1.7,0
GC-SUP-1047,manufacturing,Coimbatore,2,65.5,354,17,54,0,3.1,0
GC-SUP-1048,packaging,Chennai,14,72.2,281,21,19,0,3.8,1
GC-SUP-1049,electronics,Erode,4,59.4,15,1,3,1,1.6,0
GC-SUP-1050,electronics,Salem,1,71.7,140,14,0,1,2.6,0
GC-SUP-1051,manufacturing,Tiruppur,1,53.1,455,16,79,2,1.0,0
GC-SUP-1052,agriculture,Salem,11,91.5,375,32,62,1,2.7,0
GC-SUP-1053,agriculture,Tiruppur,1,97.6,107,7,12,2,1.5,0
GC-SUP-1054,textiles,Salem,5,66.7,32,0,2,2,1.0,0
GC-SUP-1055,construction,Chennai,13,84.5,388,13,65,2,2.1,0
GC-SUP-1056,textiles,Coimbatore,5,94.9,286,7,27,2,1.4,0
GC-SUP-1057,packaging,Tiruppur,6,72.6,493,43,3,0,4.4,1
GC-SUP-1058,manufacturing,Salem,13,77.8,353,6,53,2,1.0,0
GC-SUP-1059,agriculture,Salem,1,75.4,290,19,3,0,4.1,1
GC-SUP-1060,packaging,Erode,5,74.2,225,7,27,0,3.4,1
GC-SUP-1061,electronics,Tiruppur,8,90.9,317,28,38,1,2.5,0
GC-SUP-1062,agriculture,Chennai,5,94.9,392,14,0,1,2.0,0
GC-SUP-1063,packaging,Chennai,8,75.1,207,14,14,1,2.2,0
GC-SUP-1064,packaging,Chennai,7,71.5,459,38,73,0,4.2,0
GC-SUP-1065,agriculture,Chennai,2,54.7,329,30,12,1,1.0,0
GC-SUP-1066,construction,Tiruppur,3,83.3,313,20,42,0,4.5,1
GC-SUP-1067,electronics,Chennai,7,65.0,371,4,40,2,1.0,0
GC-SUP-1068,construction,Erode,3,97.8,431,7,6,1,3.4,0
GC-SUP-1069,agriculture,Tiruppur,12,54.5,32,1,2,0,3.5,0
GC-SUP-1070,construction,Erode,7,50.9,294,1,40,0,2.3,0
GC-SUP-1071,agriculture,Salem,3,68.8,81,2,5,0,3.7,1
GC-SUP-1072,agriculture,Chennai,12,66.3,74,0,10,2,1.0,0
GC-SUP-1073,agriculture,Chennai,3,85.6,418,30,8,1,2.9,0
GC-SUP-1074,construction,Chennai,12,91.1,331,20,23,0,4.1,2
GC-SUP-1075,manufacturing,Chennai,6,54.1,365,12,70,0,3.0,0
GC-SUP-1076,construction,Tiruppur,10,90.3,364,36,11,1,3.2,0
GC-SUP-1077,electronics,Erode,9,54.3,164,16,20,0,3.2,0
GC-SUP-1078,manufacturing,Salem,9,98.9,192,16,25,0,4.6,1
GC-SUP-1079,manufacturing,Chennai,14,50.4,342,11,65,0,2.5,0
GC-SUP-1080,electronics,Salem,0,67.6,415,37,6,2,1.0,0
GC-SUP-1081,packaging,Chennai,11,50.2,22,1,3,1,1.0,0
GC-SUP-1082,textiles,Tiruppur,4,59.4,318,23,39,2,1.0,0
GC-SUP-1083,construction,Tiruppur,6,70.7,318,16,13,1,1.2,0
GC-SUP-1084,textiles,Coimbatore,11,61.9,355,0,31,0,3.5,0
GC-SUP-1085,manufacturing,Salem,9,67.3,295,1,18,2,1.0,0
GC-SUP-1086,agriculture,Tiruppur,1,98.9,85,3,5,1,3.0,0
GC-SUP-1087,packaging,Salem,0,71.3,353,13,13,2,1.0,0
GC-SUP-1088,packaging,Salem,0,83.8,388,13,39,0,3.9,1
GC-SUP-1089,manufacturing,Coimbatore,7,54.9,461,6,29,2,1.0,0
GC-SUP-1090,electronics,Tiruppur,0,66.2,403,27,77,1,1.7,0
GC-SUP-1091,textiles,Tiruppur,14,72.8,396,34,13,1,2.2,0
GC-SUP-1092,construction,Salem,9,89.0,267,16,34,1,3.2,0
GC-SUP-1093,construction,Chennai,13,57.0,222,11,31,2,1.0,0
GC-SUP-1094,construction,Tiruppur,4,81.7,81,3,1,1,2.2,0
GC-SUP-1095,textiles,Salem,8,57.8,452,33,74,2,1.0,0
GC-SUP-1096,packaging,Salem,5,52.1,49,0,6,0,2.3,0
GC-SUP-1097,agriculture,Salem,12,84.2,163,14,26,1,2.3,0
GC-SUP-1098,electronics,Chennai,3,86.5,318,8,61,1,3.3,0
GC-SUP-1099,packaging,Salem,4,64.5,132,12,15,0,2.9,0
GC-SUP-1000,manufacturing,Chennai,12,94.5,407,23,58,2,1.3,0
GC-SUP-1001,construction,Coimbatore,5,80.5,271,1,7,1,2.4,0
GC-SUP-1002,electronics,Chennai,8,83.2,434,14,24,1,2.6,0
GC-SUP-1003,construction,Erode,5,51.0,146,14,12,0,3.1,0
GC-SUP-1004,manufacturing,Erode,8,50.8,177,2,32,2,1.0,0
GC-SUP-1005,manufacturing,Tiruppur,2,60.2,319,26,25,0,2.8,0
GC-SUP-1006,manufacturing,Salem,2,73.9,258,18,32,2,1.0,0
GC-SUP-1007,construction,Tiruppur,10,55.1,401,11,41,0,2.1,0
GC-SUP-1008,packaging,Coimbatore,9,51.3,378,19,15,0,2.2,0
GC-SUP-1009,packaging,Coimbatore,12,72.7,288,26,48,2,1.1,0
GC-SUP-1010,manufacturing,Tiruppur,8,65.6,69,0,7,0,3.6,1
GC-SUP-1011,textiles,Coimbatore,0,66.0,82,6,0,0,2.1,1
GC-SUP-1012,construction,Tiruppur,11,92.2,182,7,14,1,3.2,0
GC-SUP-1013,electronics,Chennai,13,53.5,39,0,5,0,2.6,0
GC-SUP-1014,agriculture,Coimbatore,3,64.8,239,20,16,0,3.3,0
GC-SUP-1015,construction,Salem,5,90.4,253,16,19,0,4.2,2
GC-SUP-1016,textiles,Coimbatore,2,82.3,414,22,8,1,2.4,0
GC-SUP-1017,manufacturing,Salem,2,78.2,228,6,35,2,1.0,0
GC-SUP-1018,electronics,Coimbatore,0,65.2,361,19,39,2,1.0,0
GC-SUP-1019,agriculture,Tiruppur,14,71.3,393,21,15,1,2.1,0
GC-SUP-1020,packaging,Chennai,5,59.4,493,20,55,1,2.3,0
GC-SUP-1021,agriculture,Salem,14,70.1,80,7,8,1,1.7,0
GC-SUP-1022,textiles,Salem,12,73.4,309,16,52,1,2.3,0
GC-SUP-1023,manufacturing,Salem,2,79.1,195,8,5,0,3.8,1
GC-SUP-1024,electronics,Salem,13,79.9,267,25,35,0,3.5,1
GC-SUP-1025,packaging,Chennai,12,97.2,319,14,13,2,1.4,0
GC-SUP-1026,construction,Chennai,10,95.6,46,2,3,0,4.7,2
GC-SUP-1027,agriculture,Coimbatore,7,78.1,221,14,6,1,2.3,0
GC-SUP-1028,textiles,Salem,1,78.4,440,14,15,0,4.3,1
GC-SUP-1029,textiles,Tiruppur,5,87.0,178,3,0,1,3.0,0
GC-SUP-1030,construction,Tiruppur,7,62.6,387,27,21,0,2.1,0
GC-SUP-1031,electronics,Erode,10,95.9,132,9,14,0,4.1,1
GC-SUP-1032,agriculture,Erode,14,95.8,317,14,41,1,3.6,0
GC-SUP-1033,packaging,Coimbatore,0,93.2,267,15,12,2,1.9,0
GC-SUP-1034,textiles,Coimbatore,7,53.4,95,6,6,0,2.4,0
GC-SUP-1035,agriculture,Chennai,7,87.8,348,19,43,2,1.1,0
GC-SUP-1036,manufacturing,Tiruppur,8,96.8,368,21,61,0,4.7,0
GC-SUP-1037,agriculture,Salem,9,56.3,356,13,47,2,1.0,0
GC-SUP-1038,construction,Erode,7,97.4,229,22,27,1,2.9,0
GC-SUP-1039,packaging,Chennai,0,62.9,327,4,18,2,1.0,0
GC-SUP-1040,manufacturing,Coimbatore,2,82.4,497,49,46,2,1.2,0
GC-SUP-1041,packaging,Tiruppur,9,61.9,279,13,24,2,1.0,0
GC-SUP-1042,packaging,Coimbatore,0,54.6,285,9,9,2,1.0,0
GC-SUP-1043,electronics,Tiruppur,14,98.1,80,8,15,0,5.0,0
GC-SUP-1044,packaging,Salem,6,79.9,354,12,23,2,1.0,0
GC-SUP-1045,construction,Chennai,3,52.2,361,7,55,0,2.1,0
GC-SUP-1046,electronics,Salem,11,92.5,178,9,9,1,2.7,0
GC-SUP-1047,textiles,Coimbatore,4,63.9,28,0,4,0,3.6,0
GC-SUP-1048,manufacturing,Erode,4,97.9,201,12,18,2,1.6,0
GC-SUP-1049,manufacturing,Coimbatore,1,79.3,258,15,4,0,4.1,1
GC-SUP-1050,agriculture,Chennai,13,63.2,280,14,15,0,3.0,0
GC-SUP-1051,packaging,Erode,2,65.6,212,21,41,1,1.0,0
GC-SUP-1052,manufacturing,Tiruppur,3,94.0,467,21,28,2,1.0,0
GC-SUP-1053,electronics,Tiruppur,4,59.6,131,13,21,2,1.0,0
GC-SUP-1054,agriculture,Erode,0,81.6,446,5,31,2,1.0,0
GC-SUP-1055,agriculture,Chennai,1,88.1,404,24,34,2,1.2,0
GC-SUP-1056,manufacturing,Erode,5,96.5,105,2,12,0,4.7,1
GC-SUP-1057,packaging,Salem,1,70.0,29,1,0,1,1.5,0
GC-SUP-1058,manufacturing,Tiruppur,3,66.8,310,8,37,0,3.9,1
GC-SUP-1059,textiles,Erode,14,73.3,427,39,0,1,2.3,0
GC-SUP-1060,textiles,Chennai,4,56.3,413,15,6,2,1.0,0
GC-SUP-1061,textiles,Erode,10,88.9,201,10,4,0,4.2,2
GC-SUP-1062,manufacturing,Salem,14,77.3,287,1,55,0,4.0,0
GC-SUP-1063,packaging,Salem,14,97.5,411,31,77,1,3.1,0
GC-SUP-1064,packaging,Coimbatore,14,78.7,341,33,9,0,3.7,1
GC-SUP-1065,agriculture,Chennai,5,97.1,27,0,2,1,2.6,0
GC-SUP-1066,agriculture,Chennai,11,87.0,129,3,0,1,2.5,0
GC-SUP-1067,construction,Coimbatore,13,91.3,353,32,18,2,1.9,0
GC-SUP-1068,textiles,Chennai,7,82.7,307,22,51,1,2.3,0
GC-SUP-1069,construction,Erode,12,61.3,340,12,13,0,2.9,0
GC-SUP-1070,manufacturing,Coimbatore,2,53.8,347,9,49,1,1.4,0
GC-SUP-1071,manufacturing,Coimbatore,14,51.2,342,19,48,1,1.0,0
GC-SUP-1072,electronics,Coimbatore,0,78.3,380,35,60,2,1.2,0
GC-SUP-1073,construction,Coimbatore,4,79.0,249,9,35,0,3.3,1
GC-SUP-1074,packaging,Erode,13,65.9,96,1,10,0,3.6,1
GC-SUP-1075,electronics,Chennai,14,58.4,421,31,24,0,2.8,0
GC-SUP-1076,electronics,Chennai,11,95.4,206,9,41,1,3.5,0
GC-SUP-1077,construction,Chennai,4,73.8,136,10,25,1,2.6,0
GC-SUP-1078,manufacturing,Salem,9,56.9,346,21,42,2,1.0,0
GC-SUP-1079,manufacturing,Coimbatore,3,83.9,146,4,11,0,4.5,2
GC-SUP-1080,packaging,Salem,14,52.1,418,4,69,0,2.7,0
GC-SUP-1081,agriculture,Tiruppur,8,90.9,337,14,36,2,1.4,0
GC-SUP-1082,manufacturing,Chennai,2,95.0,346,18,62,2,1.3,0
GC-SUP-1083,electronics,Chennai,1,67.5,157,9,28,1,1.9,0
GC-SUP-1084,packaging,Tiruppur,14,72.8,158,6,29,0,3.6,0
GC-SUP-1085,packaging,Salem,3,53.5,460,20,52,1,1.4,0
GC-SUP-1086,agriculture,Tiruppur,14,73.0,207,6,18,2,1.0,0
GC-SUP-1087,construction,Salem,13,79.8,181,11,26,1,2.4,0
GC-SUP-1088,electronics,Coimbatore,3,62.7,198,8,33,2,1.0,0
GC-SUP-1089,textiles,Coimbatore,12,56.5,42,4,1,2,1.0,0
GC-SUP-1090,packaging,Coimbatore,13,79.4,416,39,4,1,2.9,0
GC-SUP-1091,textiles,Salem,5,85.3,280,4,14,1,3.1,0
GC-SUP-1092,packaging,Tiruppur,4,66.4,367,1,31,0,3.2,1
GC-SUP-1093,packaging,Coimbatore,13,89.0,299,3,18,0,4.7,2
GC-SUP-1094,manufacturing,Erode,10,53.0,428,12,78,1,1.0,0
GC-SUP-1095,manufacturing,Salem,4,94.3,491,18,27,2,1.8,0
GC-SUP-1096,textiles,Erode,6,88.9,262,13,45,2,1.0,0
GC-SUP-1097,agriculture,Erode,13,52.9,77,5,15,1,1.0,0
GC-SUP-1098,textiles,Chennai,14,70.1,468,2,27,1,2.0,0
GC-SUP-1099,electronics,Coimbatore,0,51.5,462,11,56,0,3.0,0
GC-SUP-1000,agriculture,Tiruppur,12,71.5,365,20,50,0,3.9,1
GC-SUP-1001,textiles,Salem,9,74.9,74,5,1,2,1.0,0
GC-SUP-1002,electronics,Coimbatore,13,96.1,200,19,20,1,3.6,0
GC-SUP-1003,packaging,Coimbatore,5,96.2,122,4,22,0,4.3,0
GC-SUP-1004,packaging,Tiruppur,11,50.7,296,6,40,0,2.7,0
GC-SUP-1005,packaging,Chennai,14,58.7,472,28,44,0,2.7,0
GC-SUP-1006,agriculture,Salem,2,87.3,177,5,21,1,2.5,0
GC-SUP-1007,textiles,Salem,9,77.5,307,19,60,2,1.0,0
GC-SUP-1008,electronics,Erode,8,51.5,412,30,72,0,1.8,0
GC-SUP-1009,electronics,Coimbatore,5,83.6,131,9,11,2,1.6,0
GC-SUP-1010,agriculture,Erode,7,56.3,207,14,35,0,2.8,0
GC-SUP-1011,packaging,Salem,11,69.1,295,0,21,1,1.1,0
GC-SUP-1012,manufacturing,Erode,14,71.4,449,24,27,1,2.2,0
GC-SUP-1013,packaging,Erode,6,64.4,122,0,15,0,2.9,0
GC-SUP-1014,packaging,Chennai,0,70.9,387,25,5,2,1.2,0
GC-SUP-1015,electronics,Erode,6,71.6,275,26,48,0,3.3,0
GC-SUP-1016,construction,Chennai,12,59.2,248,4,30,2,1.0,0
GC-SUP-1017,manufacturing,Chennai,13,92.8,37,3,2,2,1.8,0
GC-SUP-1018,construction,Erode,5,73.2,414,26,61,1,2.2,0
GC-SUP-1019,textiles,Erode,0,94.2,336,29,20,0,5.0,2
GC-SUP-1020,textiles,Chennai,8,69.6,39,2,7,0,2.7,0
GC-SUP-1021,manufacturing,Salem,6,60.2,86,4,15,1,1.7,0
GC-SUP-1022,construction,Coimbatore,11,82.6,256,22,26,0,3.9,1
GC-SUP-1023,agriculture,Chennai,6,87.3,119,1,18,1,2.8,0
GC-SUP-1024,agriculture,Erode,7,60.9,67,6,3,1,1.6,0
GC-SUP-1025,electronics,Erode,4,73.3,382,17,22,0,3.5,1
GC-SUP-1026,textiles,Tiruppur,0,65.1,63,0,1,1,1.8,0
GC-SUP-1027,packaging,Chennai,13,52.5,499,48,7,2,1.0,0
GC-SUP-1028,manufacturing,Erode,6,55.3,232,4,15,1,1.3,0
GC-SUP-1029,electronics,Tiruppur,3,72.3,62,2,0,1,2.0,0
GC-SUP-1030,textiles,Coimbatore,14,61.4,366,33,33,2,1.0,0
GC-SUP-1031,manufacturing,Chennai,0,56.9,422,3,60,0,2.8,0
GC-SUP-1032,textiles,Salem,1,72.7,427,17,58,2,1.4,0
GC-SUP-1033,electronics,Salem,2,96.6,204,11,29,0,4.9,1
GC-SUP-1034,construction,Erode,5,85.5,435,3,63,2,1.8,0
GC-SUP-1035,agriculture,Chennai,14,97.4,465,29,57,2,2.0,0
GC-SUP-1036,packaging,Coimbatore,3,87.2,287,2,14,2,1.1,0
GC-SUP-1037,textiles,Erode,0,95.2,59,5,9,1,3.9,0
GC-SUP-1038,construction,Coimbatore,11,95.0,58,5,2,0,5.0,2
GC-SUP-1039,packaging,Coimbatore,10,87.0,283,21,18,1,3.0,0
GC-SUP-1040,construction,Tiruppur,7,65.4,482,35,30,2,1.0,0
GC-SUP-1041,agriculture,Coimbatore,14,98.5,159,6,19,2,1.9,0
GC-SUP-1042,packaging,Chennai,6,65.8,118,7,6,1,1.9,0
GC-SUP-1043,manufacturing,Tiruppur,6,91.4,19,1,1,1,3.5,0
GC-SUP-1044,manufacturing,Tiruppur,0,70.4,289,26,6,0,4.1,1
GC-SUP-1045,construction,Chennai,14,87.4,298,13,58,1,2.6,0
GC-SUP-1046,packaging,Erode,6,79.1,198,3,3,0,3.4,1
GC-SUP-1047,agriculture,Tiruppur,6,56.4,122,8,0,1,1.3,0
GC-SUP-1048,packaging,Salem,5,88.5,228,21,4,1,3.0,0
GC-SUP-1049,electronics,Erode,6,70.3,332,14,49,0,3.7,1
GC-SUP-1050,packaging,Tiruppur,4,71.1,407,3,63,1,3.1,0
GC-SUP-1051,textiles,Salem,6,54.0,98,8,16,0,2.2,0
GC-SUP-1052,construction,Coimbatore,5,92.0,125,2,8,2,1.0,0
GC-SUP-1053,construction,Tiruppur,6,88.4,22,0,3,2,1.5,0
GC-SUP-1054,manufacturing,Erode,10,76.6,141,2,1,2,1.4,0
GC-SUP-1055,construction,Coimbatore,4,83.8,194,17,20,2,1.0,0
GC-SUP-1056,packaging,Tiruppur,11,97.3,316,0,17,1,4.1,0
GC-SUP-1057,textiles,Chennai,3,83.1,45,1,5,0,4.0,1
GC-SUP-1058,packaging,Tiruppur,10,66.4,180,1,1,1,1.3,0
GC-SUP-1059,manufacturing,Salem,2,68.4,173,4,22,0,2.8,1
GC-SUP-1060,packaging,Coimbatore,0,68.0,455,39,42,2,1.0,0
GC-SUP-1061,electronics,Coimbatore,3,81.6,432,19,23,2,1.6,0
GC-SUP-1062,packaging,Tiruppur,3,55.0,195,14,11,0,3.1,0
GC-SUP-1063,construction,Chennai,3,76.9,378,8,44,1,1.7,0
GC-SUP-1064,textiles,Erode,1,66.5,349,7,20,0,3.0,1
GC-SUP-1065,manufacturing,Salem,10,62.9,268,0,43,2,1.0,0
GC-SUP-1066,construction,Coimbatore,14,71.7,257,18,38,2,1.0,0
GC-SUP-1067,manufacturing,Chennai,11,74.6,99,6,6,2,1.0,0
GC-SUP-1068,construction,Chennai,1,82.5,61,5,12,2,1.0,0
GC-SUP-1069,construction,Tiruppur,4,92.8,13,0,1,1,3.9,0
GC-SUP-1070,textiles,Erode,14,91.0,116,10,1,2,2.1,0
GC-SUP-1071,construction,Chennai,5,56.3,295,20,34,1,1.1,0
GC-SUP-1072,agriculture,Coimbatore,4,89.1,425,34,85,2,1.4,0
GC-SUP-1073,packaging,Tiruppur,14,53.4,161,6,12,1,1.1,0
GC-SUP-1074,packaging,Tiruppur,3,72.1,25,1,1,2,1.0,0
GC-SUP-1075,manufacturing,Erode,12,80.1,303,27,44,1,2.2,0
GC-SUP-1076,textiles,Tiruppur,7,90.2,193,10,23,1,2.9,0
GC-SUP-1077,agriculture,Tiruppur,11,64.0,322,9,44,2,1.0,0
GC-SUP-1078,packaging,Erode,3,71.0,294,16,9,2,1.0,0
GC-SUP-1079,agriculture,Erode,11,80.9,434,25,50,0,3.7,1
GC-SUP-1080,electronics,Chennai,12,51.4,214,8,26,0,2.1,0
GC-SUP-1081,electronics,Tiruppur,2,76.2,98,1,1,1,2.2,0
GC-SUP-1082,textiles,Salem,4,96.4,290,5,57,0,4.8,0
GC-SUP-1083,packaging,Tiruppur,4,78.0,341,23,25,0,3.5,1
GC-SUP-1084,construction,Chennai,3,58.8,292,29,20,2,1.0,0
GC-SUP-1085,manufacturing,Coimbatore,12,96.5,475,22,33,2,1.8,0
GC-SUP-1086,textiles,Salem,13,77.5,340,12,54,1,1.9,0
GC-SUP-1087,agriculture,Salem,9,86.9,485,2,83,1,3.2,0
GC-SUP-1088,agriculture,Coimbatore,4,70.1,292,26,41,0,3.6,1
GC-SUP-1089,agriculture,Erode,4,73.3,30,2,3,0,3.4,1
GC-SUP-1090,packaging,Salem,12,90.8,342,26,59,2,1.0,0
GC-SUP-1091,agriculture,Tiruppur,7,58.1,95,1,6,2,1.0,0
GC-SUP-1092,textiles,Salem,11,92.0,397,0,70,0,5.0,0
GC-SUP-1093,manufacturing,Coimbatore,8,75.3,288,21,42,0,3.8,1
GC-SUP-1094,electronics,Chennai,7,71.2,89,2,16,1,1.9,0
GC-SUP-1095,electronics,Coimbatore,13,56.2,185,11,22,1,1.1,0
GC-SUP-1096,construction,Tiruppur,0,85.0,101,8,4,0,4.6,2
GC-SUP-1097,manufacturing,Salem,8,90.1,154,3,13,2,2.0,0
GC-SUP-1098,electronics,Chennai,0,92.7,376,10,1,1,2.7,0
GC-SUP-1099,manufacturing,Erode,3,78.3,38,2,2,0,3.5,1
GC-SUP-1000,agriculture,Chennai,3,97.4,288,6,45,2,2.6,0
GC-SUP-1001,packaging,Erode,7,66.8,168,15,26,2,1.0,0
GC-SUP-1002,construction,Erode,4,56.4,497,6,21,2,1.0,0
GC-SUP-1003,manufacturing,Coimbatore,1,95.1,176,6,6,0,4.5,2
