passport_id,material_type,quantity,origin_city,status,last_checkpoint,last_gps,verification_hash
GC-PASS-100823,paper,3814.8,Coimbatore,sorted,Coimbatore Sorting Plant,"11.8678, 77.1912",32f84058b58fbc2f02ab97e22ac2355f937f9a3d82530bef1747fe708f9d28da
GC-PASS-100824,textile,3858.8,Erode,sorted,Erode Sorting Plant,"11.3828, 77.6290",fb7eac98b76ccbae32e576f3c780068a387054808573bed498071ca2b734f182
GC-PASS-100825,textile,3826.3,Tiruppur,transported,Tiruppur Sorting Plant,"11.7771, 77.1142",d874069a1f1efb2ecc96db01ad1e297414ae5239ce54685444d91011aa34c2c4
GC-PASS-100826,plastic,2368.2,Salem,recycled,Salem Sorting Plant,"11.7614, 77.3431",10467255bf12ea2c038326180eb2b5fbacd8f5fcd42b924d97430eab654962fd
GC-PASS-100827,paper,1428.4,Tiruppur,processed,Tiruppur Sorting Plant,"11.3696, 77.2717",fa4e0222b8ad42023aad9c88670070e018cba2a107e14614ed71add428168a32
GC-PASS-100828,plastic,3990.2,Chennai,sorted,Chennai Sorting Plant,"11.4791, 77.2288",302ffc361e779064f857d1cddc764f10ebb603596f6349762aa4dc01cf6297bb
GC-PASS-100829,paper,3636.8,Tiruppur,generated,Tiruppur Sorting Plant,"11.3951, 77.1071",e15cfee6af41d9e684cdc7ad70af3b7d714996642047ce7ef61160b18b4cc0a4
GC-PASS-100830,battery,908.8,Tiruppur,transported,Tiruppur Sorting Plant,"11.4303, 77.4113",3c245c47ade0ca6663c4385c85898243cf9da20f617c7841257b33d7067da522
GC-PASS-100831,battery,3766.3,Chennai,generated,Chennai Sorting Plant,"11.2504, 77.3463",769ebb1a4bec6870722cdbe5986ee0dc1af75f5f78c4aaa1539db01b1ad04bea
GC-PASS-100832,metal,3403.1,Erode,sorted,Erode Sorting Plant,"11.5709, 77.1492",02bffdeb804688f9c691bf5615d051b92044a2c5e175d9955e6e0c852c69bb3a
GC-PASS-100833,battery,2647.4,Tiruppur,generated,Tiruppur Sorting Plant,"11.5322, 77.6490",b00b3bc0dce1c654a34df7b103b7dbd54ddec64301993202501edfc32123f36d
GC-PASS-100834,battery,1498.0,Erode,transported,Erode Sorting Plant,"11.2473, 77.2086",4e693c999efff0ee84aafd6b53313bb3dca79086d57ed2ebcde990cb0ee6f749
GC-PASS-100835,battery,3203.6,Chennai,generated,Chennai Sorting Plant,"11.2029, 77.4218",1887a177f9e06913513c55b7ff90dd5f6f506d50193d0040a7c7fdf6d3c478ae
GC-PASS-100836,paper,4248.1,Erode,transported,Erode Sorting Plant,"11.8411, 77.8747",2ce624a8d4fd0aefc0e5acaf1242e802655597808ead6bd54c9c4d8d99ded35c
GC-PASS-100837,metal,4569.0,Salem,sorted,Salem Sorting Plant,"11.6388, 77.1307",ae4a5e8054ab3021e4e96699043ee6dee71b102afd5b1afab47d36832938642a
GC-PASS-100838,metal,3594.4,Tiruppur,processed,Tiruppur Sorting Plant,"11.6366, 77.3747",3a2e98812feeedb441194cb016cf4eba00a3bdd88bffc8850978db6438a45799
GC-PASS-100839,battery,1593.8,Chennai,transported,Chennai Sorting Plant,"11.5891, 77.5992",6caadcdaf4e52142a4f99ff2cc94228ef42925038f7905b7c190273bd992bcf5
GC-PASS-100840,metal,1749.8,Tiruppur,processed,Tiruppur Sorting Plant,"11.6063, 77.5567",6578011cd13e05bc22a0773bf97f168e9e1ea1d39612d0e66d044b3c82b060a9
GC-PASS-100841,metal,4646.7,Salem,transported,Salem Sorting Plant,"11.5232, 77.5462",fa21e2bcb57e80f72aae2ec7adc75b9f2b8b5e85ef1329074ac5929ed70a21a5
GC-PASS-100842,paper,1401.1,Erode,generated,Erode Sorting Plant,"11.8678, 77.7945",d4e6b022241bb15ba6cf29ed09df6bf9e86f1cc287d5606da7fd830e20899ed7
GC-PASS-100843,battery,1271.0,Coimbatore,generated,Coimbatore Sorting Plant,"11.2305, 77.1915",35b28c6e261b225bea1e8f80618f31e4340871155540f1fdb888f2d6dd84fc30
GC-PASS-100844,metal,927.1,Erode,transported,Erode Sorting Plant,"11.2977, 77.4354",9f52b0a5228bb2c52328501f3a70841bfbdeb0b3d92bb8361b2112401d97ba2a
GC-PASS-100845,plastic,84.0,Salem,generated,Salem Sorting Plant,"11.4764, 77.8723",c668b93f4185f3bb048b65833c84329463488b9a55be7c99d87fed30e9cc625f
GC-PASS-100846,metal,3599.7,Coimbatore,processed,Coimbatore Sorting Plant,"11.5235, 77.6590",60b29914ac84aec900690d05f75e14e235c3168329240a09d6a04663cb021931
GC-PASS-100847,paper,1603.7,Tiruppur,generated,Tiruppur Sorting Plant,"11.2601, 77.5765",39d7c57b532ea70889642e2359f27b2f00058764687c9bc16bf16039e8c711a6
GC-PASS-100848,battery,1743.4,Tiruppur,processed,Tiruppur Sorting Plant,"11.6552, 77.1627",3affa80990cc908e0ff429222f2d9881cc373526560f39db218a75adfac5ab30
GC-PASS-100849,textile,3687.9,Tiruppur,processed,Tiruppur Sorting Plant,"11.3341, 77.6884",2a2c06f481dd009d5c7677e854e884ad87eec230124ba35593e68ccff47bcf0b
GC-PASS-100850,metal,1534.7,Salem,generated,Salem Sorting Plant,"11.7932, 77.1983",d210334594cf79f09d7b018fb7741a51a89fa2b70dd5e1e772bd36112923791e
GC-PASS-100851,plastic,1981.1,Tiruppur,transported,Tiruppur Sorting Plant,"11.8279, 77.8531",9dc30aa1d468a9bbe241024f8cf631064743ce43951bcc29b654f5eb46bc021e
GC-PASS-100852,paper,2928.0,Erode,processed,Erode Sorting Plant,"11.5834, 77.3773",8e81dfa8cc818d98b57a0b10111c51100311286d13458122a6586659f6500df8
GC-PASS-100853,battery,2083.7,Coimbatore,generated,Coimbatore Sorting Plant,"11.8347, 77.2008",5f328589589891108a9c0fd431d3257b9b4a469e0ba004a2529b14fc8b9dbc9d
GC-PASS-100854,battery,4014.9,Erode,sorted,Erode Sorting Plant,"11.4308, 77.2716",b08cb4a589e66f8c3d4d1958ce80790b5495f95020a23dc9778798e462ca43ef
GC-PASS-100855,textile,637.6,Erode,recycled,Erode Sorting Plant,"11.4268, 77.1584",47e2855aa8bff7ab1dc2832e8ad3a4ad1e8d28098f393f0b090c182e9ff2487c
GC-PASS-100856,battery,2994.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.3866, 77.7173",c6542fc169995156c5a8d72e1150f086360ecfdb111d45c0dd9e147822d1d064
GC-PASS-100857,battery,2684.8,Salem,sorted,Salem Sorting Plant,"11.3764, 77.1890",e28f83249d5f1c6d177fcd8d58b96bb5fc17986867525e4bba0fdd4e0dd81529
GC-PASS-100858,textile,1268.9,Salem,sorted,Salem Sorting Plant,"11.5701, 77.3504",af22b746e597bd0d8d8a8545b4623814b88e8657c34a270779db35302121abb3
GC-PASS-100859,metal,2184.6,Coimbatore,processed,Coimbatore Sorting Plant,"11.8000, 77.2611",2f1d83755d67f4b649b960d38bd4ca6e2812dcfc4cde4f3dfa8d2c65789fa05c
GC-PASS-100860,plastic,2316.7,Erode,generated,Erode Sorting Plant,"11.4904, 77.5856",101c803307c7f6a0b5df08d817ce5485d52904469c5512c2854af2b383c16967
GC-PASS-100861,metal,1828.1,Erode,generated,Erode Sorting Plant,"11.5117, 77.1677",b6bf34ac84c99cdb1b54ef92772826fbb0442750071850b1e2857cf28521255c
GC-PASS-100862,battery,1786.6,Tiruppur,generated,Tiruppur Sorting Plant,"11.3037, 77.3649",b4efa007e9c1b148a1da85db20b01d15031327507641f2dad93a945e90fcd558
GC-PASS-100863,textile,469.2,Tiruppur,recycled,Tiruppur Sorting Plant,"11.3821, 77.5258",c8e0a15994795017aedbfcfa2d408678104fc0be4b7e24a6b781ea68df6f49ee
GC-PASS-100864,textile,2903.5,Erode,transported,Erode Sorting Plant,"11.1268, 77.2776",416c6da4986d6947f5fd62f65bd27c6bc50c2182d131b502eb10f64aa5ffa51f
GC-PASS-100865,textile,1061.0,Salem,recycled,Salem Sorting Plant,"11.6077, 77.7713",1b8a3d3e2f9e5b418a52ba753059c535178042abe0bccd2cc6bd9c6a829f7d21
GC-PASS-100866,plastic,2132.8,Coimbatore,sorted,Coimbatore Sorting Plant,"11.8982, 77.4076",80813f1b433ef9950c4b1c8432427fc8d1ba358195d504202e5fab2f2156b0bc
GC-PASS-100867,metal,2068.4,Chennai,sorted,Chennai Sorting Plant,"11.7289, 77.2411",6fa75c1c41b504840afc94d30f2e605a544075ef3f0fef054f6ead8796abeb55
GC-PASS-100868,plastic,4644.1,Erode,processed,Erode Sorting Plant,"11.3934, 77.8566",dc2f4af689ed2f7d29185eeb56b8551ac3bcf96d11e1ea6b47f2e811f5074a83
GC-PASS-100869,battery,3879.2,Salem,transported,Salem Sorting Plant,"11.8504, 77.3466",721e7a6b26c86cb19799c8376cf0975f540fd5a5716b2f026fda8281e98057a2
GC-PASS-100870,battery,1195.8,Chennai,sorted,Chennai Sorting Plant,"11.5527, 77.3091",6d49bc8280e50be61eb164aa83c8b05684d456416ee2cb9994857d778b0f78db
GC-PASS-100871,textile,2219.0,Chennai,sorted,Chennai Sorting Plant,"11.6184, 77.3402",dcee57a8a42779c13cf525dce15eefa60525e17481e265510ab78cfe61fdfc6c
GC-PASS-100872,paper,2095.2,Coimbatore,recycled,Coimbatore Sorting Plant,"11.8023, 77.5558",b91bd2b1dcae85ae2fb8991aec72a08c3500f9f0ce3bce0b1bcc26153fe27cf2
GC-PASS-100873,paper,2803.8,Salem,processed,Salem Sorting Plant,"11.5524, 77.8001",af96643af42234144415b1788426fe20598fa1c51093ac94c89cbc7fb4a6fd53
GC-PASS-100874,paper,2615.5,Coimbatore,transported,Coimbatore Sorting Plant,"11.1757, 77.5231",88dc3c59616882e49f7396a5b7db5574c516cb5dee6b6f4596881ec5ff09b895
GC-PASS-100875,battery,1348.6,Erode,sorted,Erode Sorting Plant,"11.4847, 77.7726",a63c4287b57c0d06205491b2345f7272754fcf5dcd75bc2b884753e3794663f3
GC-PASS-100876,paper,4586.3,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4384, 77.8119",2ab2c667b2f25d52a4c11a880fbc617f60d79a967a5a3290894d9b0a81883b4d
GC-PASS-100877,battery,502.3,Coimbatore,sorted,Coimbatore Sorting Plant,"11.6316, 77.3780",57bd35b3881a92ea07b7e1bbe63dd986506e106de039fbde25d1a7de5af5fa6f
GC-PASS-100878,paper,2247.3,Erode,recycled,Erode Sorting Plant,"11.3397, 77.2975",7cbc30e2d28aeaf691052e4895f5e1653bbb882570f7e769ddbd32eace62f387
GC-PASS-100879,metal,1223.9,Salem,processed,Salem Sorting Plant,"11.4164, 77.3966",3a2c9c209a7702cfebbb5af63e90a3eab6749c99a63fd62d8a9ed3d2883c4db0
GC-PASS-100880,metal,4228.9,Coimbatore,generated,Coimbatore Sorting Plant,"11.2764, 77.2225",e3af91f11ab2e5836b86d5775e79d0ae290214ae6bd7d870df657c6d0ae77f60
GC-PASS-100881,paper,1115.3,Chennai,transported,Chennai Sorting Plant,"11.4177, 77.4722",256685e930e2d4b366c4614f8d32b9f0aedce8a120fe1dd04fe2cb20eb73f7b6
GC-PASS-100882,battery,4892.9,Salem,processed,Salem Sorting Plant,"11.3896, 77.1808",0862935988a3d037c640746eed7532b435756105d289943a6ec3a39fa0319c5c
GC-PASS-100883,battery,1761.7,Chennai,generated,Chennai Sorting Plant,"11.5051, 77.3197",649b7e9d433ea549259640be4dee39a75976fb690df8699fcb0a310200275d51
GC-PASS-100884,battery,2299.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.6512, 77.8483",596ffc3463f7e3fa05e380f49c8e049d83a783cb8a2133ed380f813579ecec8f
GC-PASS-100885,paper,3314.6,Tiruppur,sorted,Tiruppur Sorting Plant,"11.7256, 77.7394",cd4528722811a71bfbb59848636f00f8d6d17fe018a99bca4d398a3db3ce98f5
GC-PASS-100886,plastic,1030.6,Coimbatore,transported,Coimbatore Sorting Plant,"11.1124, 77.4246",e4336aee6356529ecf478ec25e43424bc2cee4548e180932930dba70279c12ab
GC-PASS-100887,textile,1570.7,Tiruppur,processed,Tiruppur Sorting Plant,"11.3017, 77.8404",a118cab86fb689d5bfa9f104a6b3cdb314d45ddc6d84a791fe5fb735c39dea3e
GC-PASS-100888,plastic,3996.2,Coimbatore,generated,Coimbatore Sorting Plant,"11.4565, 77.6433",412e9f806e55dec592fb32e19101cd9e2d3ce90f6e194ee5bbf9880a49efa368
GC-PASS-100889,plastic,309.3,Chennai,processed,Chennai Sorting Plant,"11.3095, 77.8905",265abc935d85b594aa5b73b86cc6dd6c37cf05f0a8a37689d9b8a3cbe212cc36
GC-PASS-100890,metal,1207.4,Chennai,recycled,Chennai Sorting Plant,"11.7548, 77.8381",ecb5bf672c23dc91a8a453f122cd15efee11eaeb030b0b7c9df85430a3fba561
GC-PASS-100891,textile,1557.8,Tiruppur,sorted,Tiruppur Sorting Plant,"11.7987, 77.7264",d5f235999bee4fc9235660404b4027060362c49f994e697d6e76f176cc550207
GC-PASS-100892,metal,4638.2,Chennai,transported,Chennai Sorting Plant,"11.1783, 77.1240",a3dba57c9a14fe642b93dd68599800fc8cfe9f439d1e52bb14fb5ae063655085
GC-PASS-100893,battery,1994.8,Erode,transported,Erode Sorting Plant,"11.2881, 77.7799",d516bd215365e2b0f7adee3fb64e299406261bca4909cd6c6664f8b4c45d2b04
GC-PASS-100894,plastic,3947.5,Coimbatore,processed,Coimbatore Sorting Plant,"11.8867, 77.2356",90a879c085966b4a1a58698cc91634b9c2124fb3f7a0a59bd17dbfdd975cbca7
GC-PASS-100895,paper,4870.3,Coimbatore,sorted,Coimbatore Sorting Plant,"11.5922, 77.3330",1921e9fdbe5b87717f807420d285ddc1d70c6024fabbccfb6a188fc01170f73f
GC-PASS-100896,paper,2159.3,Chennai,generated,Chennai Sorting Plant,"11.6182, 77.5348",75c6fe84107ceb4d358a365dc962b14c39e93e3f354457e36a72ec2ab4a648ad
GC-PASS-100897,plastic,1169.1,Erode,recycled,Erode Sorting Plant,"11.1089, 77.5815",4ca2cbbcbb25a4c589445305b647f1b58ea51757f29578185c8fe8a3d2ddfaf7
GC-PASS-100898,paper,2277.8,Erode,processed,Erode Sorting Plant,"11.8780, 77.1925",cc710fa3fbe8594e390cbc86844e684b7c27b1183e5dc40fb089b74dfacd7dbe
GC-PASS-100899,metal,3330.8,Salem,processed,Salem Sorting Plant,"11.2404, 77.4364",678d0c162f7e6fe2394eb386dbb7c1936469b34a74f4e4abe06714feb78bcbbb
GC-PASS-100900,textile,1705.3,Salem,processed,Salem Sorting Plant,"11.8954, 77.5556",35bd9a7df89025c336211c9d6100270dd384cbc3d92a9a3273749b24eb4951d0
GC-PASS-100901,metal,1082.5,Erode,transported,Erode Sorting Plant,"11.8478, 77.8155",6351d5630d963383acb1e64db6f6f38938721118604006dad7bc6724e7f8d64e
GC-PASS-100902,textile,788.8,Salem,sorted,Salem Sorting Plant,"11.3965, 77.5319",c77a435c30941abbf1f871308a9488f544aaffea2f3ba2692ae832ed0ce7f4e1
GC-PASS-100903,metal,330.6,Salem,recycled,Salem Sorting Plant,"11.2810, 77.5566",fd7cf9f97d516c6b7eeb31e827f2e8d1ba719d4e6fa423e2e8cf6e78ec02b0b0
GC-PASS-100904,metal,1007.5,Erode,processed,Erode Sorting Plant,"11.3581, 77.1691",b156989f714afbd485fd5894a68b05b29ac8beca94f53f99d62fdff0035d39a5
GC-PASS-100905,paper,1594.0,Tiruppur,transported,Tiruppur Sorting Plant,"11.7034, 77.6669",fd39a4b0945ebb200d5e6d9250e10472ea235a28d80fc3319656e01fe8caebdb
GC-PASS-100906,paper,3378.3,Tiruppur,processed,Tiruppur Sorting Plant,"11.2032, 77.2311",c301c14b1a834015c0dbba23e94810944baffa4d2963f6e911b737c2add374cb
GC-PASS-100907,paper,572.7,Erode,processed,Erode Sorting Plant,"11.2878, 77.7781",b2b6f44dc6e196dcf9cbf5ec6e92fb6fe34f888b49352845f30e346036dad4fd
GC-PASS-100908,battery,1834.3,Coimbatore,processed,Coimbatore Sorting Plant,"11.4036, 77.4371",d1e099461a08aa6c8e7ee830b584f2ea69d9658cd745a78046d1764b2966d5c5
GC-PASS-100909,metal,198.6,Tiruppur,sorted,Tiruppur Sorting Plant,"11.6726, 77.3182",083123a47cc9c69ebfe247d25802ee69fe2bb0ff8a6f5b853c0097e73ed22443
GC-PASS-100910,paper,4887.5,Chennai,generated,Chennai Sorting Plant,"11.2876, 77.6308",47ec44ad7eee9a9e3e38950ed4e0e9c2437dda84fb82ab2a206327b6a961ed86
GC-PASS-100911,battery,4926.6,Coimbatore,transported,Coimbatore Sorting Plant,"11.2907, 77.2161",5543b44b91ce668d863bfc13b1db18892f6a1ae36b607efaae24d147769740c8
GC-PASS-100912,metal,3112.9,Tiruppur,recycled,Tiruppur Sorting Plant,"11.1926, 77.4178",7e2451467337db6e91e4ee7246531d25ff04472bd9381c12e605fe824d982e8d
GC-PASS-100913,plastic,689.4,Erode,processed,Erode Sorting Plant,"11.4398, 77.6529",6951e9c9d7c5c04e77fd0c3954878008af1869459ce3dbc9ce3c9e947b646b64
GC-PASS-100914,metal,1305.2,Tiruppur,generated,Tiruppur Sorting Plant,"11.5042, 77.2371",91679945cee2a74436bf9ca7d3437f5dbe940921221233d77f2a4889fba1be72
GC-PASS-100915,plastic,3277.9,Erode,sorted,Erode Sorting Plant,"11.7854, 77.6505",5ebdfb191ccf80adfc7b4339f07ad86d8de814a662303df990eafa0c1843865c
GC-PASS-100916,metal,4334.5,Salem,transported,Salem Sorting Plant,"11.7553, 77.5042",d530d134af77e02fff22365264da764fd00f936f2d1b27d04c023dd2b2471ac3
GC-PASS-100917,metal,3385.5,Erode,transported,Erode Sorting Plant,"11.1011, 77.1194",ff0f6ebfe46744ddc50b257ca0d73b918891ccec8e9160148cc7959b901129ae
GC-PASS-100918,metal,4453.4,Coimbatore,generated,Coimbatore Sorting Plant,"11.5751, 77.7017",ae98ef5cb3c4bc0e257cb8d02d473d47c0e1709569795ad9bb04bb9c5c36650a
GC-PASS-100919,paper,56.7,Salem,processed,Salem Sorting Plant,"11.8960, 77.6215",e807b169ef409951911d4a2aa8fffff4e267adc2985341c8734e97e84f1a5985
GC-PASS-100920,textile,2347.1,Coimbatore,generated,Coimbatore Sorting Plant,"11.1844, 77.2015",7df4e79da744846182bd44dfb32fb14645d88131f2b9958b1079885949be2560
GC-PASS-100921,plastic,3278.6,Erode,recycled,Erode Sorting Plant,"11.8701, 77.1184",69f042d274e6ff9ced7f88a3f2aba4651d4cbd71d5396df1b6b187103291b588
GC-PASS-100922,paper,3521.8,Chennai,generated,Chennai Sorting Plant,"11.5431, 77.3209",781a87005ef10ecc7848c415bd15d394fac82ed75c7d15120d3608ed1d58b803
GC-PASS-100923,metal,2991.0,Salem,generated,Salem Sorting Plant,"11.5683, 77.2881",337b835e76f88fa255bca3dfa1a5fe6bd2cabcaa61238daedf53e75c9689ce34
GC-PASS-100924,plastic,3132.5,Tiruppur,sorted,Tiruppur Sorting Plant,"11.6807, 77.5883",2bc6dfe12cdb9a2aaaf2c6dccc03c136582c6f18d1782dbe4649ccf60545c202
GC-PASS-100925,paper,3898.4,Chennai,processed,Chennai Sorting Plant,"11.8843, 77.4479",b721669e008312de80c044ccf5e38b532a0cc2bd260975bfcfc99d9a3eab28fc
GC-PASS-100926,battery,3185.4,Tiruppur,sorted,Tiruppur Sorting Plant,"11.8452, 77.1526",fd3200a2a7a4c7931469fff163e2b951dde6d542ce85b8a1f5caca6d793bbae2
GC-PASS-100927,paper,2980.5,Salem,recycled,Salem Sorting Plant,"11.5966, 77.1279",1bf362b93c12a262f618c1539dc52577057d2b6c0c2f7785f4bdd6b114fecd31
GC-PASS-100928,textile,393.5,Erode,sorted,Erode Sorting Plant,"11.2751, 77.4981",4c3016d8e8ddbcc66581f966a7ba5488a07446f98beb4fbeb3e8f9bcabb5708e
GC-PASS-100929,metal,4590.5,Salem,processed,Salem Sorting Plant,"11.2708, 77.6539",4a53e0f17bdb42baec354f62a0a0efdf1eb9172532da68b425adee0443d84fa0
GC-PASS-100930,textile,4506.3,Tiruppur,generated,Tiruppur Sorting Plant,"11.3988, 77.5259",c522a4d25f0a9d658fcaac3717eea38f31e32e9d7b75842400c3a5050e7bd087
GC-PASS-100931,paper,4732.3,Chennai,recycled,Chennai Sorting Plant,"11.5218, 77.2423",15af7ad6563dff006fa93749f8ee69e4cf6c7c0777098fa222f4134e1501e532
GC-PASS-100932,battery,4625.2,Erode,transported,Erode Sorting Plant,"11.6581, 77.4814",c60cb174ea29c27b147301d55a20660095813445fc43580a0a95ead00d8773e7
GC-PASS-100933,paper,1651.5,Erode,recycled,Erode Sorting Plant,"11.6830, 77.4629",82e417faf8da21332834e34ea675fff4500df289d3548ae14d8138c2b5cd80fe
GC-PASS-100934,paper,4625.1,Salem,sorted,Salem Sorting Plant,"11.8940, 77.3156",379efe44da536fe35c85492b40b728d809ec63b7b462d35ad63bffde3289f1cd
GC-PASS-100935,battery,2040.0,Chennai,transported,Chennai Sorting Plant,"11.1864, 77.2268",cd7450d0d7324cd5baaf5b690d5d052d71da251801c84abf3c49324fe74dd3d2
GC-PASS-100936,battery,1815.2,Chennai,recycled,Chennai Sorting Plant,"11.7394, 77.8891",1c98df26e2d26eb5ee01167eb7632dc6bc9020552aeb5904871f6c61683dcabe
GC-PASS-100937,battery,4499.0,Erode,generated,Erode Sorting Plant,"11.8774, 77.4861",23e3047aa5a44946254c0abd24360f0f1fea729b7dd0a4a485546514b2d3f825
GC-PASS-100938,metal,3055.3,Salem,transported,Salem Sorting Plant,"11.8768, 77.7215",8d201615938478e4e509de1c07501afea2e8119beb729330dabeeacf5a4ab9e3
GC-PASS-100939,plastic,1608.8,Chennai,transported,Chennai Sorting Plant,"11.7197, 77.6849",f2c639221f0d5263b43231c6215fdac9b9296c24a8e66d33ce47f07d395d3cf1
GC-PASS-100940,battery,4462.0,Chennai,generated,Chennai Sorting Plant,"11.4966, 77.3105",577788c06933335d3c335fd58b60befaf11c5ee6a27a465012a2750fe7bf9741
GC-PASS-100941,textile,1563.4,Tiruppur,sorted,Tiruppur Sorting Plant,"11.4996, 77.1851",a80d6b35c93ff5f52adc1df672ce1f9c40ffc2b795406b7d5e9085b170f1a232
GC-PASS-100942,textile,3488.5,Tiruppur,transported,Tiruppur Sorting Plant,"11.7331, 77.6794",cddcf52cd387069b4db3ba35319b46f15706dcfe16d4df488fbcd2434fd4221e
GC-PASS-100943,textile,2913.5,Salem,processed,Salem Sorting Plant,"11.2644, 77.5371",ef41b24507d63bc986dd4666dafabcaccbc9400b7246c74c5516755ed4ca45fc
GC-PASS-100944,plastic,4030.3,Chennai,transported,Chennai Sorting Plant,"11.8269, 77.8130",edb2c90a1af9de51102312c5de16f26aa55ed883e30614d86fda531ea90e3f52
GC-PASS-100945,textile,3912.7,Erode,processed,Erode Sorting Plant,"11.4512, 77.6205",92c5c9b136e2ed9e370c36ecf280cf69db513e40e9b0bd636222df02648e217d
GC-PASS-100946,paper,2243.0,Erode,recycled,Erode Sorting Plant,"11.4925, 77.6162",d927c9aa7e4eb1b4ac1b1ebf279ff7b6dea0d2f77dfba45881cf3b72a4fbabbf
GC-PASS-100947,battery,1168.9,Coimbatore,sorted,Coimbatore Sorting Plant,"11.4823, 77.7770",ffd6a28ee7ac0acb6b807c35eb47285486fd501f2a9b4589c1727cb1e14afbb0
GC-PASS-100948,metal,1525.5,Erode,processed,Erode Sorting Plant,"11.5232, 77.6139",77c18488adfdad74023a4abf1a88661255e98175da36b694c5b2068699b8a2ac
GC-PASS-100949,battery,4170.5,Chennai,processed,Chennai Sorting Plant,"11.6326, 77.5062",beffb3b044734c668873372e0ffc80b997d0eb482cf10153c191993e443e7271
GC-PASS-100950,battery,3207.0,Chennai,transported,Chennai Sorting Plant,"11.3853, 77.3657",510294608e20eb3c0686373092c0a7ae0fc310c866c2952552a565c2e8c848c4
GC-PASS-100951,battery,1395.3,Salem,generated,Salem Sorting Plant,"11.2243, 77.6696",9471e4594a72cd833931943a159b75deb0fdc2ac8c56d40287b2654aab292e4b
GC-PASS-100952,battery,4059.1,Chennai,processed,Chennai Sorting Plant,"11.4957, 77.2966",9ab5254b4d18cb9db07ae5c3f5abf66d0abc65b21c5a61554e15a7f1a5167c90
GC-PASS-100953,battery,4543.3,Salem,generated,Salem Sorting Plant,"11.8833, 77.2893",4f4a3e12994fcb4ec1fdd6cc54e1e2ee7f1a3d4fad621bbbe04a67ae19949277
GC-PASS-100954,paper,1825.2,Erode,recycled,Erode Sorting Plant,"11.5141, 77.4892",1c34c09d7b9f257a97ea8d48cbb1760f34b4cc61fccaec875d51d3b63cc5242e
GC-PASS-100955,plastic,4877.1,Erode,generated,Erode Sorting Plant,"11.3163, 77.8797",ee780c031271b427b2e1d7e893da8589b12ed28161f5a8d2a0670161d85b5573
GC-PASS-100956,paper,2009.9,Tiruppur,sorted,Tiruppur Sorting Plant,"11.3570, 77.4419",6dcf1ee07592af38843d85182a06bc8ed2c8be406251ff2cf4f7e373396189ed
GC-PASS-100957,plastic,1291.9,Coimbatore,processed,Coimbatore Sorting Plant,"11.1746, 77.7510",b8fab0d6be5f4f080adeb23cc95cf3a18ac32d3751ab3dad84bc573c90571a55
GC-PASS-100958,plastic,1920.3,Erode,transported,Erode Sorting Plant,"11.8008, 77.8331",fc7ea6f8af8bf3c07bb657eb4dcb66bf659c822765c3a58012cc58777df5f5aa
GC-PASS-100959,battery,3307.6,Tiruppur,transported,Tiruppur Sorting Plant,"11.5815, 77.2773",2eea3eecdb9bf689aaf46ff01bdd09cb9dce56e78e2978a840835b5e3b07f16f
GC-PASS-100960,paper,2033.5,Tiruppur,transported,Tiruppur Sorting Plant,"11.7501, 77.3665",8e69a47538df148348a961007c12127ee0221ee214730b8b8c9867476689546b
GC-PASS-100961,battery,3315.5,Salem,sorted,Salem Sorting Plant,"11.5517, 77.8487",3dc599c6dd7ec451acad3867be7d284ddfd648b2c295fde2772bc9f7a3fdb689
GC-PASS-100962,plastic,4705.5,Tiruppur,sorted,Tiruppur Sorting Plant,"11.8152, 77.2192",de0a010753f4b581ae34df4ee9b19740f30b75c0f1e2606d03779a1da236d589
GC-PASS-100963,metal,2413.2,Erode,sorted,Erode Sorting Plant,"11.5837, 77.7106",bc05ea11bf6bbb33970e46cde7cf4705070ebf6901c23ab495f9fcea32e16566
GC-PASS-100964,paper,1521.9,Salem,recycled,Salem Sorting Plant,"11.2211, 77.1929",15fcccdd5aa92b1da87c12a57366c773c4e113e1eb979f5270b18cb39678e007
GC-PASS-100965,paper,3685.1,Chennai,sorted,Chennai Sorting Plant,"11.2283, 77.8680",cedf4d714e0f8fda6cdb4478e960ced70e01a9358ce116bbb342b9e147723e7f
GC-PASS-100966,metal,4366.0,Chennai,recycled,Chennai Sorting Plant,"11.1919, 77.5050",85d458e7c8447332027c7936835c7eacc70edcc1e2141145137b62cae019d853
GC-PASS-100967,paper,2724.4,Chennai,transported,Chennai Sorting Plant,"11.6402, 77.6663",4fb7c3db41c2ffdbc748963d8b2cbe3d16f989b136dce9a18d1ebfc5b6157f54
GC-PASS-100968,plastic,2011.7,Salem,recycled,Salem Sorting Plant,"11.3575, 77.4426",983818fba76628c660808f6c4e82b014ff65c97f96bc51bc82016425145fdac3
GC-PASS-100969,battery,2192.2,Salem,recycled,Salem Sorting Plant,"11.6648, 77.4622",36a13c1d7f1c1f5deff96c4fcf6011108e7c09291cbc15ccee004bb3ccef0d60
GC-PASS-100970,metal,2376.1,Tiruppur,processed,Tiruppur Sorting Plant,"11.7685, 77.8837",3c6459907c5d76baf444c43666393652d9100a7d40006a8e8077ecf00def829a
