city,population,waste_generation,industry_count,land_price,transport_score,recyclers_count,roi_prediction
Salem,7648434.6,7847.7,1181,15232.1,2.0,6,1977.7
Tiruppur,3183386.9,14136.2,1089,10650.4,9.3,5,4264.88
Salem,6027472.3,2834.7,725,13873.1,9.4,11,393.6
Tiruppur,6932453.0,4140.3,432,20183.3,5.7,8,779.13
Coimbatore,6381403.8,11496.6,874,34072.2,8.2,3,5764.24
Tiruppur,3808371.2,11057.6,396,19158.7,9.8,3,5540.68
Erode,3341653.2,713.8,841,27860.7,8.9,5,226.02
Tiruppur,3883169.7,13681.0,938,24345.7,7.9,6,3432.4
Salem,1685692.5,2046.1,533,42012.8,8.2,6,511.18
Erode,4198075.3,4131.0,453,24694.2,5.9,3,2070.98
Tiruppur,5179167.1,8525.2,319,44397.6,9.4,12,1063.66
Coimbatore,3482967.3,6536.1,179,18896.9,9.7,10,981.8
Chennai,5669462.3,14098.8,740,12518.5,7.7,7,3032.03
Salem,2392092.2,8883.6,1197,22428.4,8.1,11,1220.8
Coimbatore,7540701.0,8102.1,893,43350.5,5.6,8,1521.93
Chennai,3649027.8,7720.8,1168,37867.8,8.1,10,1165.05
Salem,5257470.2,12311.1,1111,9271.5,2.1,10,1856.66
Erode,2886912.5,3753.0,220,6653.7,9.4,14,405.08
Tiruppur,7700089.1,12342.8,398,9404.4,3.4,5,3709.45
Salem,2531819.2,12860.0,559,35137.6,6.6,4,4824.69
Chennai,4595374.5,8936.6,451,26214.4,1.1,1,13401.31
Tiruppur,3559137.0,1886.4,228,30893.6,5.1,8,351.07
Chennai,2201644.4,4800.3,788,37011.0,9.1,4,1809.3
Salem,6823834.4,7318.5,153,6011.4,7.6,4,2751.95
Chennai,4291893.7,6315.4,162,21046.3,6.4,14,676.4
Chennai,3532733.2,2597.1,1129,36052.0,6.2,5,791.67
Coimbatore,7564935.9,1151.9,374,29149.2,6.4,6,288.21
Chennai,7330962.0,12729.0,640,29285.0,5.8,4,4779.8
Tiruppur,2685382.9,12376.5,1022,41876.8,4.6,6,3099.9
Salem,2420663.2,1981.0,1046,34570.9,3.0,3,1005.85
Coimbatore,6481380.6,2480.1,807,6322.8,5.5,5,761.47
Salem,3010514.9,10493.2,54,24080.4,2.3,14,1121.78
Coimbatore,3859813.9,2995.3,568,10573.4,3.8,8,567.72
Salem,5251514.7,3878.3,450,36709.3,7.8,6,969.41
Chennai,7921399.7,4086.1,391,21511.4,5.6,3,2048.22
Coimbatore,5249626.1,12198.7,1171,35811.8,6.1,5,3672.96
Coimbatore,2668836.9,4784.5,88,34611.6,3.0,14,509.07
Erode,6578873.6,14652.2,292,3019.8,1.7,13,1692.89
Salem,7571845.3,10878.4,1091,38391.7,7.6,14,1169.75
Salem,6652197.2,6180.8,759,36194.3,9.7,2,4654.39
Tiruppur,4738053.4,14240.8,460,29086.6,1.2,3,7117.71
Salem,1238709.8,4123.8,168,38401.0,5.5,5,1229.03
Coimbatore,4201481.2,13233.9,282,17108.3,3.4,6,3309.44
Chennai,4662542.5,13582.0,939,6297.1,8.2,1,20483.21
Chennai,3168844.3,3898.2,1134,40041.0,6.5,2,2951.74
Chennai,1867513.9,14146.1,134,10945.1,4.0,8,2653.09
Tiruppur,3809008.3,10803.8,204,17869.4,7.5,12,1351.39
Erode,4926734.0,10490.1,446,30982.1,5.9,9,1748.7
Tiruppur,6213070.3,1062.8,190,27980.8,8.9,9,176.49
Erode,3471766.4,6218.1,237,11821.6,8.4,10,935.65
Salem,5790220.2,7795.6,718,8994.0,8.7,1,11777.61
Coimbatore,4400620.1,12487.7,825,32499.8,1.5,12,1562.84
Chennai,6520093.7,12173.7,584,36028.2,6.2,7,2609.81
Coimbatore,875484.0,13129.8,539,23200.3,6.1,3,6574.48
Chennai,7072354.8,4610.1,68,9665.3,9.9,7,991.03
Tiruppur,5109808.4,896.2,86,30586.4,4.1,5,261.18
Erode,4850288.7,10851.5,716,33260.1,4.4,9,1810.86
Chennai,4547118.9,2109.7,682,2970.5,7.2,11,295.64
Chennai,4699198.3,4653.6,157,2541.6,1.9,1,6997.54
Erode,907033.9,9030.1,329,30851.9,7.8,10,1354.36
Erode,7224286.4,9692.6,789,13369.4,5.7,13,1123.94
Erode,2097930.1,9318.2,288,42810.4,8.0,11,1268.04
Erode,6831571.9,6599.5,408,37384.2,2.7,9,1097.19
Tiruppur,2679822.3,4602.9,361,33199.4,3.1,6,1147.46
Coimbatore,5856615.8,1228.7,401,22464.0,1.4,9,204.8
Coimbatore,1510368.0,2433.6,396,21287.3,6.6,6,611.76
Chennai,3162462.8,1273.7,50,39464.7,7.0,2,930.5
Coimbatore,5463430.4,6833.8,151,22941.7,8.3,9,1138.78
Chennai,5911823.9,4379.5,35,21996.5,7.2,14,468.14
Tiruppur,2052397.3,13789.3,282,39850.8,3.5,13,1588.05
Coimbatore,1341808.0,4510.1,348,36585.8,9.1,7,965.52
Tiruppur,520259.1,6602.5,887,23558.1,1.4,5,1990.04
Erode,1843847.6,9776.6,826,11020.3,1.7,6,2455.23
Erode,5117089.6,1606.7,585,25944.3,9.4,5,489.88
Coimbatore,795571.5,8895.2,831,25414.8,5.8,2,6697.66
Tiruppur,5178291.4,2997.5,541,29619.3,3.5,6,750.54
Salem,2917538.4,9233.8,979,30885.0,1.7,12,1157.73
Erode,7181181.0,1598.0,844,42810.0,1.7,14,171.56
Salem,3223494.4,12701.7,963,2900.1,6.4,14,1368.97
Tiruppur,753418.6,8978.7,998,11046.6,3.6,12,1129.87
Salem,1695427.0,852.6,1129,21389.0,8.4,3,459.51
Tiruppur,7596983.7,11053.8,1109,12684.1,6.8,4,4172.47
Coimbatore,5728183.5,8884.9,610,38064.0,6.2,12,1111.18
Erode,5459250.4,10706.6,820,20886.1,8.6,1,16130.18
Chennai,2835315.8,13102.6,1098,4644.7,1.5,6,3293.26
Coimbatore,5884527.7,11193.8,1053,8735.8,9.6,6,2818.66
Chennai,1583864.2,2182.3,46,19482.4,4.2,8,406.73
Erode,4326596.9,2092.2,805,19066.2,3.4,14,228.03
Coimbatore,983038.4,1014.6,638,19135.6,1.2,7,221.64
Erode,2208823.9,7455.3,956,35279.3,8.3,3,3745.7
Salem,2040261.4,11111.0,1088,12589.6,9.1,11,1525.64
Chennai,7870161.8,12931.7,81,14490.6,2.5,8,2423.17
Salem,3816171.0,1258.2,1164,33888.9,4.5,3,650.55
Chennai,4965167.9,13108.6,398,44764.6,9.6,5,3929.37
Coimbatore,1292934.2,10039.2,477,10553.4,9.4,13,1162.95
Coimbatore,3783329.5,520.1,299,10305.8,7.0,2,406.97
Salem,4308876.1,2601.1,394,35643.0,5.8,7,555.71
Erode,2004622.8,4452.5,95,12719.7,3.0,5,1334.68
Coimbatore,3300339.2,13551.4,314,29592.1,8.4,5,4065.71
Tiruppur,2412527.4,4085.7,516,34018.0,1.4,11,556.11
Tiruppur,5796743.7,11783.2,473,32017.2,4.5,10,1767.39
Erode,3687464.3,2283.5,639,4956.3,5.6,2,1749.37
Erode,679815.9,4832.8,295,2887.7,9.7,10,730.67
Coimbatore,3595024.6,3995.4,260,6704.2,6.9,2,3014.97
Erode,2051871.4,13523.5,766,19236.3,2.9,7,2904.76
Erode,4297773.0,10144.0,1040,23593.0,9.7,12,1275.56
Tiruppur,6987969.0,7599.7,668,29849.8,4.8,10,1142.34
Erode,4092454.5,458.0,326,13690.0,2.5,11,63.73
Salem,6275667.7,7042.5,69,35499.9,3.3,5,2102.26
Coimbatore,3026143.3,8409.5,793,7627.7,5.1,11,1154.21
Chennai,6815181.6,4840.9,294,27998.3,7.2,5,1451.98
Tiruppur,2838332.4,9639.8,236,37768.4,6.9,6,2405.33
Erode,7482644.6,12653.0,919,16684.8,8.0,3,6355.34
Salem,7889524.9,3863.1,849,44641.9,2.8,9,644.44
Erode,7439484.8,2374.1,1162,42741.5,9.0,11,329.38
Erode,7895209.5,2870.3,644,16568.5,2.6,11,395.06
Chennai,4500461.7,7813.2,1146,3499.9,4.7,4,2960.95
Tiruppur,7294918.6,810.5,935,42329.1,5.9,4,311.3
Tiruppur,1169049.2,3325.1,819,2048.7,1.7,4,1267.87
Erode,4884323.5,764.2,185,39364.9,9.4,5,223.78
Chennai,7477633.8,11816.3,241,43773.8,5.2,9,1964.35
Salem,3718929.4,4711.2,666,28884.1,9.9,11,646.39
Tiruppur,1348293.2,12458.4,659,43155.6,7.3,12,1557.73
Tiruppur,3952896.3,5593.3,1122,29364.0,7.8,14,605.04
Chennai,7849895.8,13256.1,1059,17668.6,1.1,7,2851.22
Salem,1719253.0,14933.6,631,2642.8,9.0,7,3212.83
Tiruppur,5972747.2,12203.0,70,35851.8,4.7,10,1825.62
Erode,5604529.0,11891.6,1124,5643.3,6.6,9,1995.74
Coimbatore,825921.8,13578.9,685,4396.6,6.2,6,3408.27
Erode,1088953.9,8496.0,896,8643.2,4.6,9,1425.82
Tiruppur,4696811.3,10049.5,493,31797.8,1.0,14,1075.98
Erode,1981147.1,13679.8,315,35043.3,2.8,9,2276.79
Chennai,4848348.8,2743.5,234,4501.2,4.4,1,4144.85
Coimbatore,4809308.8,12369.7,1145,17714.4,9.4,8,2333.32
Chennai,5550436.1,13391.0,903,9756.7,6.0,13,1552.17
Salem,1132029.2,12215.6,303,34175.9,8.1,13,1408.75
Coimbatore,4799575.2,3459.6,96,33937.4,4.7,14,367.69
Chennai,3584393.0,13963.1,51,18833.6,8.6,6,3490.38
Salem,1763859.8,650.3,1099,2788.6,2.1,8,135.91
Chennai,4036550.9,2417.6,97,7268.3,2.9,11,330.16
Coimbatore,2784768.7,8239.7,1156,28012.5,6.5,10,1244.19
Chennai,1188877.5,6786.3,642,31536.1,8.0,4,2552.12
Salem,4758327.2,14727.4,1194,42964.6,4.5,10,2214.02
Tiruppur,5578456.2,13142.7,576,31115.4,2.8,8,2464.89
Salem,1091763.7,1552.0,331,16228.1,3.4,12,195.06
Coimbatore,3801113.4,7783.9,1090,17204.4,8.2,8,1472.39
Salem,2888520.7,10903.8,316,12063.2,6.3,1,16385.19
Chennai,4131996.5,8339.7,981,34233.9,2.2,11,1140.63
Coimbatore,7820597.6,14363.5,218,10008.5,5.4,5,4313.16
Chennai,3154292.5,9129.2,367,20873.1,9.6,6,2287.05
Chennai,2935991.9,4542.2,979,37080.3,5.1,14,489.62
Tiruppur,4033327.7,12317.3,804,38879.2,9.1,2,9255.2
Tiruppur,3481159.9,3413.7,883,16315.2,2.6,14,370.37
Chennai,4074681.2,13012.4,633,29686.3,7.9,9,2172.22
Chennai,5776311.1,9049.1,974,3383.1,6.6,8,1710.93
Erode,1256054.0,4051.1,1006,3226.4,9.2,8,775.37
Coimbatore,757187.6,10594.6,735,30117.7,7.1,9,1769.98
Erode,7886536.7,13191.9,813,16825.8,9.0,1,19867.18
Salem,4720336.6,1676.0,208,44708.7,1.1,14,174.95
Coimbatore,5173713.2,7145.5,321,11981.8,1.0,12,894.16
Chennai,7889054.9,12186.7,487,32080.4,5.2,4,4570.7
Salem,4078473.3,6824.8,949,41334.4,5.8,2,5134.95
Salem,1410985.8,9206.3,738,21469.0,3.2,4,3462.87
Erode,6071815.4,13517.9,166,44586.1,2.7,6,3368.97
Salem,7872086.9,4257.2,759,29220.2,6.2,1,6425.0
Coimbatore,4913251.7,8442.9,994,32916.7,7.9,6,2120.93
Tiruppur,3625618.0,11408.0,484,29960.8,3.8,12,1426.15
Salem,6852590.3,12453.1,1140,19899.2,3.4,1,18765.71
Tiruppur,2515859.7,8077.2,554,28555.0,9.8,9,1349.84
Salem,2169527.3,4065.8,1148,31033.1,6.7,14,441.06
Tiruppur,4670393.2,4415.9,1058,23161.0,1.8,7,955.68
Tiruppur,1269009.0,9266.4,947,43199.3,1.1,2,6955.85
Tiruppur,5622637.4,9724.2,382,5137.6,8.4,8,1830.44
Coimbatore,6850872.7,9090.9,1071,20696.5,2.8,8,1713.99
Tiruppur,3800957.7,2024.9,1023,2622.2,2.1,4,785.43
Coimbatore,2659839.6,13742.5,928,28871.7,8.0,12,1723.07
Coimbatore,4394600.6,12897.7,727,22650.9,2.6,5,3876.6
Salem,4174488.1,8173.8,783,17748.4,4.9,9,1368.97
Tiruppur,3915231.0,12195.0,579,24308.8,1.3,1,18306.27
Salem,3534544.1,6793.1,1051,21678.2,5.7,3,3423.73
Tiruppur,4348561.3,3787.8,456,25311.9,7.2,11,518.35
Coimbatore,5594875.0,7163.4,383,12769.1,9.0,7,1541.35
Salem,1606428.8,1628.9,114,20182.8,2.7,5,484.77
Tiruppur,639280.4,13351.9,835,21819.6,7.7,5,4018.93
Erode,5503927.6,3823.6,1142,11107.4,8.7,5,1171.55
Salem,2038871.3,11870.6,250,33319.2,5.3,4,4445.69
Tiruppur,2984103.6,1956.1,241,40973.2,8.1,6,484.08
Erode,2862923.7,8219.8,645,14537.8,3.5,5,2475.52
Erode,2452980.2,473.2,21,32392.0,8.1,13,51.96
Tiruppur,2463146.5,7786.3,312,27332.7,6.8,3,3893.32
Salem,4854648.2,11641.7,651,37750.9,3.5,12,1455.36
Coimbatore,2105053.3,7237.8,678,13468.2,9.7,4,2732.88
Coimbatore,6404943.8,14765.6,915,42051.2,3.9,8,2771.19
Erode,6447561.2,13852.0,405,12132.7,9.1,14,1487.57
Chennai,2097954.1,4211.7,858,24122.6,7.4,11,580.1
Salem,814795.4,7172.0,124,4322.0,4.2,14,769.76
Salem,5086824.1,11730.6,461,5811.2,9.3,10,1766.29
Chennai,5178066.8,12486.7,521,20508.1,4.7,7,2679.65
Tiruppur,6116206.0,10074.8,236,32668.4,2.5,4,3769.77
Chennai,5431762.3,13270.2,1042,31119.2,5.4,3,6655.32
Salem,4581366.2,2484.6,290,41183.1,8.4,3,1234.27
Coimbatore,2439381.7,10918.2,357,4001.3,1.0,13,1262.21
Coimbatore,3630403.5,4603.7,580,18742.8,9.5,8,869.9
Coimbatore,4660202.6,1389.0,52,10204.8,6.0,1,2089.18
Tiruppur,6399117.0,14613.4,365,36935.6,3.7,4,5473.92
Erode,2675692.0,9279.0,672,5827.1,7.2,12,1166.62
Tiruppur,2375425.7,6372.3,615,14332.9,4.6,10,960.75
Tiruppur,1565462.1,10631.0,851,43928.0,8.9,14,1141.05
Coimbatore,560239.0,7482.8,899,26868.2,7.2,11,1025.96
Tiruppur,3766287.7,1270.8,1145,30068.7,7.9,6,331.37
Salem,6061379.4,9071.5,507,18472.5,4.0,10,1363.5
Tiruppur,3096313.1,5206.6,936,17696.1,9.1,9,877.79
Salem,7981353.1,7503.8,545,4280.1,3.2,3,3770.93
Salem,872184.7,12855.3,899,20680.2,4.1,3,6448.64
Erode,7817037.3,13051.2,24,23377.0,8.3,5,3912.29
Salem,884047.6,11233.4,188,19198.4,4.8,8,2105.93
Tiruppur,7769368.5,9208.5,949,19002.4,8.4,12,1158.25
Chennai,5076339.3,2478.8,194,26204.7,9.6,1,3718.65
Salem,2714454.7,3064.4,576,32005.3,1.7,4,1149.09
Chennai,4522237.7,4266.1,950,27844.1,3.9,9,716.92
Erode,2927071.0,12612.1,536,14754.7,9.0,9,2108.2
Chennai,7924854.6,9967.5,442,20617.6,2.3,13,1150.94
Coimbatore,6196713.8,12824.2,373,8622.7,3.4,7,2752.59
Chennai,5101459.1,14186.6,994,44732.2,7.6,7,3045.18
Chennai,6762271.6,13562.9,1013,13589.0,2.3,6,3404.43
Tiruppur,1761602.0,6484.5,952,24585.8,9.8,7,1401.0
Chennai,3266618.9,6474.6,692,6440.1,1.5,14,698.09
Coimbatore,5173605.3,12640.2,204,7685.1,7.4,11,1726.48
Coimbatore,2709866.8,940.3,814,43218.3,7.6,1,1432.02
Chennai,2392505.0,6337.5,88,4126.2,8.6,10,953.71
Coimbatore,6609153.4,8097.4,70,2387.2,3.1,5,2431.84
Chennai,5091246.7,2664.9,275,34128.5,5.2,7,567.8
Chennai,6422962.0,3385.3,386,36240.9,4.9,9,562.35
Erode,5847735.9,4247.8,330,36741.1,2.5,13,487.7
Tiruppur,6351945.0,5085.7,28,25400.6,7.7,10,760.73
Salem,4506424.2,10247.8,569,5853.4,2.1,14,1101.74
Coimbatore,6985669.2,6792.8,1032,39305.0,1.4,12,851.55
Coimbatore,906008.1,9033.5,1064,16217.2,1.8,9,1514.5
Erode,6646384.4,12414.5,487,15378.2,3.9,5,3730.65
Tiruppur,2723761.8,2557.4,385,19281.6,6.2,11,350.7
Chennai,6124902.4,7746.4,46,32531.3,1.2,2,5781.61
Salem,566238.8,3017.7,434,11934.6,1.4,9,505.67
Salem,6877240.5,6624.3,563,29090.3,8.6,6,1660.77
Coimbatore,3156992.9,13608.1,833,21318.2,6.9,12,1706.4
Salem,1877962.6,5806.9,539,22308.1,6.0,13,672.36
Erode,2913027.7,1310.3,886,36515.1,2.3,6,331.49
Salem,5193850.0,6255.3,1056,32108.1,5.9,4,2361.28
Salem,1182996.4,7214.0,517,42800.4,4.0,2,5400.59
Coimbatore,3630109.4,14450.4,578,15172.8,7.0,3,7242.49
Chennai,7478581.9,8993.0,111,23985.7,9.4,4,3371.35
Salem,1508941.2,2757.3,97,14502.0,6.5,4,1034.87
Coimbatore,2775274.6,10772.4,595,23015.4,6.2,5,3238.75
Erode,5618697.8,12744.0,124,42080.4,7.5,4,4767.59
Chennai,4789022.7,13435.7,163,24727.2,3.6,6,3355.5
Tiruppur,4027163.6,6990.3,856,18875.1,4.3,10,1054.83
Tiruppur,4768561.8,5859.0,711,9775.2,5.9,8,1107.57
Coimbatore,5979776.9,12521.4,541,33400.5,5.6,13,1445.31
Chennai,1543908.5,250.1,137,32297.2,1.9,9,36.77
Chennai,5957821.4,1288.5,218,2601.2,7.9,3,659.08
Salem,4756144.1,14270.5,1020,43036.9,3.2,6,3572.17
Tiruppur,3795861.7,4608.1,81,11722.3,8.6,8,865.88
Salem,5940590.9,1211.6,634,39776.2,1.6,12,150.58
Salem,1500140.1,2168.4,55,21052.3,2.5,7,460.67
Erode,6745812.7,5029.5,964,6038.1,6.9,7,1093.27
Chennai,6123146.6,2216.5,587,3614.9,3.6,4,847.19
Salem,583659.4,3786.4,865,16150.3,1.9,4,1435.08
Coimbatore,2508836.9,12798.6,464,18016.2,5.1,1,19226.15
Salem,4646227.7,570.2,876,38832.4,5.3,8,110.49
Chennai,1588330.5,7482.8,32,9112.2,8.0,10,1123.71
Erode,5423536.4,473.2,378,9512.1,5.6,6,124.71
Coimbatore,5046451.5,8454.9,483,8625.3,6.8,5,2547.46
Erode,6128929.9,5218.5,891,42185.1,9.8,13,605.13
Tiruppur,6464652.8,9535.5,724,7056.8,9.5,2,7197.48
Chennai,7997267.2,7536.9,824,2093.9,9.0,6,1902.5
Erode,6116882.3,11953.6,445,23234.9,3.8,13,1380.14
Chennai,2881592.4,5539.1,489,5656.9,3.0,4,2089.15
Chennai,5870957.3,5297.7,595,37231.4,2.2,5,1587.84
Coimbatore,3056574.0,6245.6,425,17102.3,8.5,11,855.14
Coimbatore,4964001.4,9936.7,854,27624.9,6.8,10,1495.9
Tiruppur,1384842.5,12531.5,734,29324.7,2.4,5,3764.08
Salem,5498526.5,2193.9,326,43049.4,2.2,10,324.48
Tiruppur,692241.9,13886.3,572,6577.2,9.7,5,4181.49
Chennai,7712500.8,8324.5,547,43555.6,6.2,14,891.14
Erode,6289733.3,768.7,379,22268.8,8.8,3,392.42
Erode,1466098.1,12858.7,154,40231.0,9.4,14,1375.43
Coimbatore,4199326.2,12888.5,763,21319.7,3.6,5,3875.78
Tiruppur,6226265.6,7759.7,693,21794.5,2.0,8,1459.06
Tiruppur,3743355.2,12288.2,229,3663.5,7.8,14,1319.65
Coimbatore,993816.2,9408.1,1178,14078.0,9.2,5,2846.78
Chennai,3872940.6,8247.7,985,43365.7,1.7,2,6194.68
Erode,4668803.7,6196.3,1191,24087.1,7.3,3,3130.26
Salem,2258366.4,11027.8,208,9533.7,7.2,3,5522.9
Salem,1646653.4,1179.3,531,7675.3,9.6,3,613.43
Tiruppur,4536457.8,11924.1,279,28176.6,4.7,12,1489.51
Erode,6816245.2,3604.0,1158,5299.3,2.0,7,788.29
Salem,5069170.0,4268.6,689,31176.9,1.1,13,493.33
Salem,2110652.5,12550.2,1149,36615.5,3.1,4,4719.43
Erode,740135.4,4591.4,443,35331.3,4.9,7,982.56
Coimbatore,7283190.1,3131.9,1149,22671.9,1.0,5,954.21
Tiruppur,2832812.8,4936.2,708,42814.3,8.4,11,674.45
Chennai,7294073.2,14728.9,367,13203.9,5.9,4,5531.1
Salem,744681.7,14198.3,974,8994.1,4.7,2,10696.6
Salem,5457502.2,6042.9,658,41824.8,4.4,10,906.19
Coimbatore,4826821.5,9930.9,349,8041.4,4.5,11,1357.36
Chennai,1690684.4,13855.7,1165,21269.5,9.4,4,5222.63
Salem,3934434.3,8626.2,1041,27464.2,8.9,13,1001.51
Coimbatore,2749143.1,3364.8,818,3849.6,8.8,5,1030.45
Erode,1026779.8,10396.5,802,22651.5,8.8,8,1957.58
Chennai,5739927.4,4006.2,230,41453.3,5.9,3,1990.05
Chennai,7614921.2,9694.1,598,31063.4,9.9,11,1324.87
Salem,2305045.6,13181.9,866,22051.0,8.7,14,1417.57
Salem,1951068.9,13402.0,32,42979.7,7.3,4,5011.49
Salem,1037595.3,10652.0,72,26358.1,2.3,9,1771.18
Tiruppur,6733454.1,429.1,742,19875.6,7.6,6,117.43
Erode,7588923.2,9205.9,531,24786.2,1.6,6,2303.0
Chennai,7153765.2,4036.5,1163,42523.3,5.2,9,678.23
Salem,4177685.3,11636.6,283,35002.3,7.7,1,17440.32
Erode,6517166.1,14825.4,695,20158.6,3.3,2,11139.38
Tiruppur,6162340.5,1516.8,144,36963.5,1.3,2,1110.14
Coimbatore,868451.7,5154.2,889,11652.3,6.0,5,1563.56
Salem,7744953.1,14460.5,757,14909.8,5.8,4,5439.23
Chennai,2553818.9,2143.6,1006,4630.4,2.4,14,236.79
Tiruppur,3356638.4,6711.6,392,40912.0,6.0,12,837.16
Tiruppur,7646028.9,11959.4,1185,16289.3,5.2,3,6014.43
Salem,4913942.6,363.5,594,44693.1,1.6,8,65.13
Tiruppur,7769879.0,4916.4,688,35941.3,5.8,10,739.18
Coimbatore,5418329.8,9696.0,925,39011.2,9.6,12,1216.0
Tiruppur,1793308.1,12272.5,844,24738.6,7.8,5,3694.18
Salem,7674154.8,5650.4,1103,3494.3,9.0,5,1722.08
Tiruppur,3493562.5,6829.5,409,19652.2,8.8,11,934.25
Chennai,7617317.5,14113.8,210,8975.9,3.8,10,2118.7
Coimbatore,6395754.8,1999.0,1007,11296.1,7.9,5,620.87
Tiruppur,4019617.1,5332.0,41,35629.9,8.3,4,1990.0
Chennai,3258741.7,6351.8,226,9674.8,7.8,2,4779.13
Erode,7693482.0,1263.8,874,15964.3,8.5,10,198.09
Tiruppur,2065594.1,7390.1,461,38263.3,7.5,7,1582.99
Salem,5701001.8,14117.9,263,18009.5,3.5,13,1629.19
Tiruppur,730899.3,10912.3,988,29254.1,6.1,10,1643.01
Chennai,1179965.7,10075.2,105,31485.2,7.7,14,1077.67
Salem,3137262.3,1130.6,923,7513.9,3.4,4,446.24
Erode,2953186.3,7423.3,706,24034.6,6.6,5,2236.11
Tiruppur,6165042.0,13544.5,50,20812.0,3.3,13,1560.9
Salem,3378304.5,2294.9,693,13827.3,8.5,13,270.29
Chennai,926761.1,976.9,955,42068.5,3.6,13,114.55
Coimbatore,1264503.5,7504.9,175,19780.4,4.8,13,865.55
Chennai,577727.9,9619.8,622,28216.8,2.0,11,1312.95
Erode,1900597.1,7751.2,233,21887.3,3.5,3,3872.87
Erode,4912308.3,5281.6,1007,10048.4,8.0,11,730.08
Erode,3133577.7,5544.3,324,43751.9,9.8,1,8295.78
Erode,686569.1,5777.2,780,19192.8,1.3,8,1088.74
Tiruppur,4593945.5,5204.5,945,33249.6,9.1,11,715.13
Erode,2033500.4,14003.7,58,8445.5,1.8,12,1750.07
Chennai,2750228.6,4368.5,226,12518.3,7.9,2,3288.94
Coimbatore,2339828.7,14493.7,720,39828.0,2.8,7,3106.1
Salem,3067304.6,6717.2,873,11699.9,9.1,2,5085.85
Erode,5980301.6,826.6,1180,7669.0,7.0,1,1366.92
Coimbatore,3746383.3,3125.5,917,33155.2,6.8,14,338.39
Salem,2716993.4,14186.1,1007,32464.6,1.6,8,2665.07
Erode,3986532.0,14283.4,1147,38046.6,7.6,4,5372.56
Erode,5299480.2,11627.9,261,2568.9,7.2,9,1943.09
Tiruppur,5801546.3,9607.2,78,6929.5,8.5,14,1031.04
Chennai,2464469.3,10395.0,336,16612.6,5.5,10,1561.22
Coimbatore,1836748.2,12915.9,1198,41425.6,8.7,12,1620.09
Salem,6505875.6,7503.6,302,42691.3,2.3,5,2241.67
Erode,6970055.5,6012.9,610,27698.0,8.2,12,754.46
Chennai,7415694.9,11317.0,1009,3598.8,4.2,4,4271.02
Chennai,3288522.4,3812.6,57,20045.9,9.8,5,1143.78
Tiruppur,7412955.7,14007.8,825,4800.8,4.9,12,1758.49
Salem,2545077.9,3023.2,799,11795.4,2.8,2,2300.42
Chennai,6166209.9,9155.1,614,33162.3,4.1,13,1057.09
Salem,4986058.0,6656.5,530,17318.9,6.5,10,1002.59
Erode,5090594.9,11860.4,775,7449.0,7.6,7,2554.26
Salem,3864599.4,13270.4,314,21460.3,8.9,6,3320.88
Chennai,6796750.3,8935.7,250,26987.6,5.6,4,3348.52
Coimbatore,1397228.3,6367.3,97,6247.1,4.7,8,1195.59
Chennai,7441582.4,5760.4,278,32275.7,3.3,14,615.4
Chennai,4475663.7,12503.6,650,27565.6,6.3,11,1707.94
Salem,3274460.7,6844.9,746,7616.3,9.7,1,10360.55
Coimbatore,2992093.0,13530.7,750,7035.6,3.7,7,2910.0
Chennai,5248014.6,8402.1,918,40529.2,4.7,3,4210.13
Erode,6697723.9,4156.0,1130,3073.7,4.6,8,794.61
Salem,3232180.7,3612.1,757,26121.1,2.3,7,778.52
Salem,2894425.3,6008.3,1199,30899.6,1.3,7,1296.43
Erode,5647791.7,3343.1,135,11265.7,10.0,12,420.05
Erode,2172308.7,6225.7,996,33222.6,3.8,12,782.09
Tiruppur,5025631.8,5959.0,136,26800.7,2.5,3,2969.08
Coimbatore,3075729.4,6133.4,816,33085.3,7.2,9,1026.74
Coimbatore,6491549.8,2222.0,351,43501.1,5.4,2,1650.03
Erode,2812663.0,13290.5,674,16659.4,5.9,10,1999.05
Tiruppur,4163306.1,7641.2,298,3807.9,6.4,6,1917.72
Chennai,3476989.0,2776.8,854,18152.9,2.3,7,603.18
Erode,6909238.8,10350.6,547,11298.0,1.6,1,15563.76
Coimbatore,6173582.6,1836.6,523,25886.9,7.2,12,231.72
Coimbatore,1127607.4,13538.1,1077,17054.5,3.0,10,2039.13
Salem,5339981.1,8292.4,43,32450.3,8.5,4,3101.95
Coimbatore,1047939.8,7041.4,453,28350.4,1.4,4,2638.88
Coimbatore,7648831.5,2868.3,442,38204.8,5.2,7,612.62
Tiruppur,4736095.9,12941.8,871,7258.4,8.6,9,2168.39
Tiruppur,2402726.2,13072.6,537,36759.7,3.4,3,6533.61
Tiruppur,4215943.9,1683.4,104,36760.4,5.7,1,2481.84
Chennai,2649944.4,11766.1,781,29827.9,9.3,4,4424.98
Chennai,1317287.2,3910.8,698,32749.5,6.8,4,1473.55
Erode,6383311.6,10245.0,840,40689.7,4.0,1,15384.14
Erode,7045972.4,11995.4,49,11248.1,6.9,8,2249.96
Tiruppur,7624662.6,12123.4,288,40324.3,6.7,3,6052.27
Chennai,1158004.5,12608.5,435,37734.7,8.2,3,6303.15
Coimbatore,5746692.2,4541.7,722,5011.5,8.1,10,690.31
Erode,3937827.8,4300.3,431,19989.9,9.4,10,648.63
Chennai,5743830.7,532.9,528,28389.6,6.6,13,62.96
