transaction_id,buyer,seller,material,quantity,price,timestamp,distance,trust_score,payment_delay,duplicate_contract,fraud_label
TX-100877,Electro-Recycle,Coimbatore E-Hub,paper,1135.53,10.05,2026-06-13T14:11:50.286908,345.9,9.5,18,False,0
TX-100878,EcoFibre Ltd,Coimbatore E-Hub,metal,753.63,97.55,2026-04-18T14:11:50.286961,223.4,6.6,19,False,0
TX-100879,Kovai Paper Mills,Salem Steel,plastic,6990.07,20.98,2026-05-16T14:11:50.287014,36.7,9.0,9,False,0
TX-100880,Tiruppur Textiles,Chennai Polymers,plastic,7507.87,18.91,2026-04-15T14:11:50.287067,139.5,9.3,24,False,0
TX-100881,Kovai Paper Mills,Chennai Polymers,metal,4536.52,96.23,2026-06-29T14:11:50.287122,37.5,8.5,10,False,0
TX-100882,Kovai Paper Mills,Salem Scrap Yard,plastic,4944.05,20.75,2026-04-07T14:11:50.287179,198.2,8.8,16,False,0
TX-100883,Kovai Paper Mills,Coimbatore E-Hub,textile,471.78,13.02,2026-07-26T14:11:50.287234,302.5,9.1,26,False,0
TX-100884,Tiruppur Textiles,Chennai Polymers,plastic,6682.36,20.38,2026-04-09T14:11:50.287289,180.8,5.5,24,False,0
TX-100885,Tiruppur Textiles,Chennai Polymers,plastic,2124.71,21.27,2026-06-29T14:11:50.287347,89.7,8.0,13,False,0
TX-100886,EcoFibre Ltd,Chennai Polymers,battery,3151.27,109.08,2026-06-18T14:11:50.287409,147.7,9.7,2,False,0
TX-100887,Kovai Paper Mills,Salem Steel,metal,5312.97,97.69,2026-06-22T14:11:50.287464,197.1,8.5,1,False,0
TX-100888,Tiruppur Textiles,Salem Steel,textile,1209.94,10.51,2026-06-04T14:11:50.287517,229.3,7.2,8,False,0
TX-100889,Tiruppur Textiles,Salem Scrap Yard,textile,7698.73,12.63,2026-04-15T14:11:50.287570,248.6,4.4,1,False,0
TX-100890,Electro-Recycle,Chennai Polymers,battery,3951.0,159.47,2026-06-11T14:11:50.287623,62.4,6.5,4,False,0
TX-100891,Kovai Paper Mills,Salem Scrap Yard,paper,2127.78,8.64,2026-06-14T14:11:50.287676,322.7,6.8,17,False,0
TX-100892,EcoFibre Ltd,Coimbatore E-Hub,plastic,2495.92,18.83,2026-05-03T14:11:50.287734,445.3,4.2,2,False,0
TX-100893,Tiruppur Textiles,Salem Steel,paper,4303.49,9.81,2026-05-17T14:11:50.287790,219.6,8.1,19,False,0
TX-100894,Tiruppur Textiles,Salem Steel,battery,873.07,160.91,2026-07-23T14:11:50.287847,88.8,4.3,60,False,1
TX-100895,Kovai Paper Mills,Coimbatore E-Hub,paper,5268.46,12.12,2026-04-02T14:11:50.287900,242.5,9.6,4,False,0
TX-100896,Electro-Recycle,Chennai Polymers,textile,1112.66,12.35,2026-04-08T14:11:50.287971,305.6,8.6,27,False,0
TX-100897,Electro-Recycle,Salem Scrap Yard,textile,1430.68,10.89,2026-04-02T14:11:50.288026,343.4,9.8,13,False,0
TX-100898,EcoFibre Ltd,Coimbatore E-Hub,paper,3685.39,11.18,2026-05-30T14:11:50.288080,218.7,6.2,9,False,0
TX-100899,Kovai Paper Mills,Salem Scrap Yard,battery,5426.08,141.91,2026-05-10T14:11:50.288134,286.8,4.6,10,False,0
TX-100900,Electro-Recycle,Salem Scrap Yard,battery,2965.86,151.51,2026-06-10T14:11:50.288195,309.3,1.2,22,False,1
TX-100901,EcoFibre Ltd,Coimbatore E-Hub,plastic,7169.47,17.77,2026-06-12T14:11:50.288256,15.8,6.1,7,False,0
TX-100902,EcoFibre Ltd,Salem Steel,paper,5937.53,9.74,2026-04-26T14:11:50.288318,13.2,8.1,9,False,0
TX-100903,Kovai Paper Mills,Coimbatore E-Hub,textile,4722.11,12.27,2026-07-13T14:11:50.288416,233.4,6.9,24,False,0
TX-100904,Electro-Recycle,Salem Steel,paper,3628.84,10.72,2026-04-08T14:11:50.288481,220.9,7.2,20,False,0
TX-100905,Kovai Paper Mills,Salem Scrap Yard,metal,4968.41,94.55,2026-06-07T14:11:50.288539,202.5,5.1,21,False,0
TX-100906,Kovai Paper Mills,Coimbatore E-Hub,plastic,5900.4,18.05,2026-07-27T14:11:50.288607,86.6,6.5,27,False,0
TX-100907,Electro-Recycle,Chennai Polymers,battery,1897.52,149.77,2026-04-08T14:11:50.288668,129.4,4.8,26,False,0
TX-100908,EcoFibre Ltd,Salem Steel,battery,7649.55,148.02,2026-05-06T14:11:50.288725,343.5,5.0,5,False,0
TX-100909,EcoFibre Ltd,Chennai Polymers,metal,2216.2,104.55,2026-05-24T14:11:50.288784,273.8,9.1,15,False,0
TX-100910,Tiruppur Textiles,Salem Scrap Yard,textile,2631.85,11.45,2026-06-05T14:11:50.288843,406.1,7.3,6,False,0
TX-100911,Electro-Recycle,Salem Steel,plastic,2402.18,20.22,2026-04-24T14:11:50.288904,154.6,5.8,25,False,0
TX-100912,Tiruppur Textiles,Salem Scrap Yard,metal,1207.31,97.81,2026-05-04T14:11:50.288964,47.3,4.3,17,False,0
TX-100913,Tiruppur Textiles,Salem Scrap Yard,textile,5461.41,12.02,2026-05-20T14:11:50.289023,192.3,9.7,3,False,0
TX-100914,Kovai Paper Mills,Coimbatore E-Hub,textile,2761.1,13.31,2026-05-19T14:11:50.289079,39.9,4.4,5,False,0
TX-100915,Electro-Recycle,Salem Scrap Yard,paper,6679.86,10.21,2026-07-29T14:11:50.289135,60.7,4.8,2,False,0
TX-100916,Kovai Paper Mills,Coimbatore E-Hub,metal,4535.68,94.41,2026-05-29T14:11:50.289192,224.8,9.7,26,False,0
TX-100917,Electro-Recycle,Salem Scrap Yard,metal,1989.77,93.63,2026-04-15T14:11:50.289257,355.2,4.3,19,False,0
TX-100918,Electro-Recycle,Salem Scrap Yard,metal,2903.28,113.57,2026-07-09T14:11:50.289312,248.7,7.8,7,False,0
TX-100919,Electro-Recycle,Chennai Polymers,battery,3703.65,165.08,2026-04-20T14:11:50.289369,224.1,4.2,20,False,0
TX-100920,Tiruppur Textiles,Chennai Polymers,plastic,7011.69,19.13,2026-04-19T14:11:50.289430,338.0,9.7,17,False,0
TX-100921,Kovai Paper Mills,Salem Steel,paper,5661.1,11.44,2026-05-10T14:11:50.289486,425.8,6.4,4,False,0
TX-100922,Electro-Recycle,Chennai Polymers,textile,5437.59,10.14,2026-04-25T14:11:50.289539,260.3,8.8,14,False,0
TX-100923,Electro-Recycle,Chennai Polymers,textile,7163.39,12.3,2026-04-23T14:11:50.289594,414.3,4.3,6,False,0
TX-100924,Electro-Recycle,Salem Scrap Yard,paper,5016.3,8.97,2026-06-08T14:11:50.289652,188.4,5.3,11,False,0
TX-100925,Tiruppur Textiles,Salem Scrap Yard,battery,3215.3,154.83,2026-06-15T14:11:50.289727,5.6,4.7,17,False,0
TX-100926,Kovai Paper Mills,Salem Scrap Yard,metal,6614.55,89.14,2026-05-09T14:11:50.289784,425.1,4.3,16,False,0
TX-100927,Tiruppur Textiles,Coimbatore E-Hub,textile,3057.02,14.54,2026-05-09T14:11:50.289838,107.9,8.3,23,False,0
TX-100928,EcoFibre Ltd,Chennai Polymers,plastic,7324.09,20.47,2026-04-14T14:11:50.289893,348.3,9.2,9,False,0
TX-100929,Tiruppur Textiles,Coimbatore E-Hub,plastic,6740.77,20.46,2026-04-20T14:11:50.289945,215.4,4.2,16,False,0
TX-100930,Kovai Paper Mills,Coimbatore E-Hub,plastic,1596.97,18.74,2026-04-13T14:11:50.289998,329.6,6.0,22,False,0
TX-100931,Tiruppur Textiles,Chennai Polymers,metal,7219.3,102.73,2026-06-14T14:11:50.290052,339.0,6.9,17,False,0
TX-100932,Electro-Recycle,Chennai Polymers,battery,446.39,506.19,2026-06-05T14:11:50.290111,30.1,4.1,25,False,1
TX-100933,Kovai Paper Mills,Chennai Polymers,textile,6072.13,10.19,2026-07-28T14:11:50.290165,289.9,4.7,17,False,0
TX-100934,Kovai Paper Mills,Salem Scrap Yard,metal,1264.88,108.2,2026-07-23T14:11:50.290225,323.8,7.9,9,False,0
TX-100935,Electro-Recycle,Salem Scrap Yard,textile,2462.2,12.98,2026-05-25T14:11:50.290282,145.9,8.0,19,False,0
TX-100936,EcoFibre Ltd,Salem Scrap Yard,textile,2804.44,12.41,2026-07-20T14:11:50.290341,397.9,7.1,24,False,0
TX-100937,Electro-Recycle,Chennai Polymers,textile,2403.55,13.8,2026-06-25T14:11:50.290400,123.8,9.5,3,False,0
TX-100938,Electro-Recycle,Salem Scrap Yard,battery,839.89,150.66,2026-04-29T14:11:50.290531,143.7,5.8,1,False,0
TX-100939,Tiruppur Textiles,Coimbatore E-Hub,battery,7071.51,151.56,2026-05-01T14:11:50.291238,264.2,4.7,11,False,0
TX-100940,Kovai Paper Mills,Salem Scrap Yard,plastic,2290.34,17.33,2026-04-27T14:11:50.291606,26.9,4.2,15,False,0
TX-100941,Electro-Recycle,Coimbatore E-Hub,plastic,364.07,22.67,2026-04-26T14:11:50.292431,168.2,5.4,22,False,0
TX-100942,Tiruppur Textiles,Coimbatore E-Hub,battery,5592.54,145.23,2026-07-08T14:11:50.293219,29.3,6.4,1,False,0
TX-100943,Kovai Paper Mills,Chennai Polymers,metal,1203.79,90.44,2026-05-31T14:11:50.293528,47.8,6.5,23,False,0
TX-100944,Kovai Paper Mills,Salem Steel,paper,7680.79,8.43,2026-07-02T14:11:50.293725,394.2,7.3,26,False,0
TX-100945,Kovai Paper Mills,Salem Steel,paper,1395.06,8.86,2026-07-05T14:11:50.293844,332.5,5.8,18,False,0
TX-100946,Kovai Paper Mills,Salem Scrap Yard,textile,2490.86,10.86,2026-05-30T14:11:50.293997,311.2,4.8,6,False,0
TX-100947,EcoFibre Ltd,Salem Steel,plastic,7065.57,20.91,2026-07-17T14:11:50.294132,401.9,5.2,15,False,0
TX-100948,Electro-Recycle,Coimbatore E-Hub,paper,6946.86,10.02,2026-05-29T14:11:50.294349,355.6,9.0,13,False,0
TX-100949,EcoFibre Ltd,Chennai Polymers,plastic,2458.53,20.73,2026-05-20T14:11:50.294477,416.1,5.4,10,False,0
TX-100950,EcoFibre Ltd,Coimbatore E-Hub,textile,4193.92,11.42,2026-07-07T14:11:50.294600,396.2,4.1,8,False,0
TX-100951,Electro-Recycle,Salem Steel,textile,292.69,11.94,2026-07-27T14:11:50.294701,263.7,7.2,1,False,0
TX-100952,Electro-Recycle,Salem Scrap Yard,plastic,105.66,18.45,2026-06-13T14:11:50.294808,21.8,4.7,9,False,0
TX-100953,Kovai Paper Mills,Chennai Polymers,textile,7926.63,10.96,2026-04-18T14:11:50.294949,115.2,7.0,27,False,0
TX-100954,Tiruppur Textiles,Coimbatore E-Hub,paper,3901.39,7.86,2026-04-14T14:11:50.295111,266.1,7.7,7,False,0
TX-100955,Electro-Recycle,Salem Scrap Yard,metal,3111.06,93.68,2026-05-15T14:11:50.295342,188.3,8.3,21,False,0
TX-100956,Electro-Recycle,Coimbatore E-Hub,textile,3551.19,10.23,2026-05-28T14:11:50.295492,60.9,8.8,22,False,0
TX-100957,Electro-Recycle,Chennai Polymers,battery,4885.02,116.52,2026-06-25T14:11:50.295678,312.9,6.3,14,False,0
TX-100958,EcoFibre Ltd,Chennai Polymers,battery,1140.78,152.54,2026-06-24T14:11:50.295838,106.7,9.1,18,False,0
TX-100959,Tiruppur Textiles,Salem Steel,metal,5614.12,104.71,2026-04-15T14:11:50.295980,356.7,5.7,11,False,0
TX-100960,Kovai Paper Mills,Coimbatore E-Hub,textile,5325.44,11.73,2026-07-24T14:11:50.296113,134.0,4.1,24,False,0
TX-100961,Kovai Paper Mills,Salem Scrap Yard,paper,1630.36,10.96,2026-05-27T14:11:50.296223,158.9,6.1,7,False,0
TX-100962,Electro-Recycle,Coimbatore E-Hub,plastic,2697.32,21.94,2026-04-05T14:11:50.296315,11.9,6.6,22,False,0
TX-100963,EcoFibre Ltd,Salem Steel,metal,3712.12,102.89,2026-07-14T14:11:50.296401,249.6,9.2,13,False,0
TX-100964,Electro-Recycle,Coimbatore E-Hub,metal,2601.16,89.14,2026-06-25T14:11:50.296482,229.1,8.7,20,False,0
TX-100965,Kovai Paper Mills,Coimbatore E-Hub,textile,7863.17,11.63,2026-06-09T14:11:50.296563,182.6,6.5,3,False,0
TX-100966,Electro-Recycle,Coimbatore E-Hub,textile,3881.29,11.89,2026-06-04T14:11:50.296647,135.1,8.8,15,False,0
TX-100967,EcoFibre Ltd,Coimbatore E-Hub,battery,3514.48,137.06,2026-05-04T14:11:50.296732,307.5,7.6,9,False,0
TX-100968,Tiruppur Textiles,Coimbatore E-Hub,textile,3346.59,13.6,2026-05-24T14:11:50.296822,84.4,4.5,19,False,0
TX-100969,Tiruppur Textiles,Salem Steel,battery,5065.5,153.01,2026-04-12T14:11:50.296883,47.3,4.6,4,False,0
TX-100970,Kovai Paper Mills,Salem Scrap Yard,plastic,1062.92,25.28,2026-06-06T14:11:50.296946,164.9,6.8,23,False,0
TX-100971,Tiruppur Textiles,Chennai Polymers,plastic,1246.33,20.6,2026-06-05T14:11:50.297011,407.4,9.7,12,False,0
TX-100972,Electro-Recycle,Chennai Polymers,metal,7606.67,101.51,2026-04-29T14:11:50.297070,30.4,9.3,16,False,0
TX-100973,Electro-Recycle,Salem Steel,battery,404.87,131.04,2026-06-16T14:11:50.297137,396.1,1.7,20,False,1
TX-100974,Tiruppur Textiles,Coimbatore E-Hub,textile,5537.81,12.77,2026-06-17T14:11:50.297192,109.1,4.5,21,False,0
TX-100975,Electro-Recycle,Chennai Polymers,plastic,7381.64,20.31,2026-05-22T14:11:50.297249,342.1,8.3,15,False,0
TX-100976,Tiruppur Textiles,Coimbatore E-Hub,battery,3632.99,137.53,2026-04-26T14:11:50.297305,148.8,8.9,22,False,0
TX-100977,Tiruppur Textiles,Salem Steel,textile,2264.69,9.66,2026-06-09T14:11:50.297359,145.1,4.7,2,False,0
TX-100978,Kovai Paper Mills,Coimbatore E-Hub,plastic,5671.92,18.21,2026-06-04T14:11:50.297413,158.7,9.8,24,False,0
TX-100979,Kovai Paper Mills,Salem Scrap Yard,paper,2133.19,11.07,2026-04-08T14:11:50.297467,313.6,4.2,25,False,0
TX-100980,Tiruppur Textiles,Salem Scrap Yard,battery,4224.8,117.41,2026-05-17T14:11:50.297527,362.5,5.6,12,False,0
TX-100981,Electro-Recycle,Coimbatore E-Hub,paper,4754.34,9.2,2026-05-30T14:11:50.297582,207.2,8.4,2,False,0
TX-100982,Tiruppur Textiles,Salem Scrap Yard,battery,2892.47,122.04,2026-05-03T14:11:50.297638,53.6,8.7,14,False,0
TX-100983,Electro-Recycle,Salem Steel,metal,4314.48,107.17,2026-07-15T14:11:50.297691,28.5,6.7,26,False,0
TX-100984,Electro-Recycle,Salem Scrap Yard,plastic,895.95,19.71,2026-06-09T14:11:50.297745,432.3,8.1,13,False,0
TX-100985,EcoFibre Ltd,Salem Scrap Yard,paper,5177.91,9.83,2026-06-13T14:11:50.297799,150.9,9.1,4,False,0
TX-100986,Electro-Recycle,Chennai Polymers,textile,1309.76,11.39,2026-05-28T14:11:50.297852,112.2,4.8,1,False,0
TX-100987,Electro-Recycle,Chennai Polymers,metal,4915.28,105.64,2026-07-13T14:11:50.297905,265.4,6.2,25,False,0
TX-100988,Kovai Paper Mills,Chennai Polymers,metal,933.56,111.19,2026-04-03T14:11:50.297974,428.0,8.3,10,False,0
TX-100989,EcoFibre Ltd,Chennai Polymers,paper,4728.32,11.27,2026-05-31T14:11:50.298038,439.4,7.1,3,False,0
TX-100990,EcoFibre Ltd,Coimbatore E-Hub,plastic,2055.76,91.4,2026-04-21T14:11:50.298100,176.8,9.6,7,False,1
TX-100991,EcoFibre Ltd,Salem Steel,textile,5509.71,12.84,2026-07-08T14:11:50.298159,60.8,8.6,10,False,0
TX-100992,Kovai Paper Mills,Coimbatore E-Hub,metal,5875.71,93.32,2026-06-21T14:11:50.298215,240.8,5.7,21,False,0
TX-100993,Tiruppur Textiles,Salem Scrap Yard,plastic,2771.31,18.95,2026-06-09T14:11:50.298272,53.0,5.5,25,False,0
TX-100994,EcoFibre Ltd,Chennai Polymers,paper,4907.72,9.92,2026-04-28T14:11:50.298326,308.2,4.4,4,False,0
TX-100995,EcoFibre Ltd,Coimbatore E-Hub,metal,7015.43,103.06,2026-04-08T14:11:50.298379,189.9,6.4,10,False,0
TX-100996,Tiruppur Textiles,Salem Steel,battery,7376.45,124.08,2026-06-28T14:11:50.298433,242.7,8.9,8,False,0
TX-100997,Kovai Paper Mills,Coimbatore E-Hub,paper,4046.43,9.18,2026-06-07T14:11:50.298486,392.1,4.7,14,False,0
TX-100998,Electro-Recycle,Salem Steel,plastic,3422.98,15.35,2026-04-28T14:11:50.298540,166.6,4.3,19,False,0
TX-100999,Electro-Recycle,Chennai Polymers,paper,5241.84,9.64,2026-07-24T14:11:50.298594,93.5,5.4,23,False,0
TX-101000,Tiruppur Textiles,Salem Scrap Yard,plastic,5871.07,18.47,2026-06-29T14:11:50.298648,112.2,9.5,26,False,0
TX-101001,Kovai Paper Mills,Salem Steel,plastic,5592.05,19.08,2026-05-03T14:11:50.298701,58.5,5.4,22,False,0
TX-101002,Tiruppur Textiles,Chennai Polymers,battery,5500.38,136.91,2026-06-26T14:11:50.298757,348.1,6.6,1,False,0
TX-101003,Electro-Recycle,Salem Steel,paper,7849.79,9.08,2026-05-07T14:11:50.298814,417.3,9.3,12,False,0
TX-101004,EcoFibre Ltd,Salem Scrap Yard,battery,2575.6,154.52,2026-07-15T14:11:50.298872,392.7,5.1,7,False,0
TX-101005,Tiruppur Textiles,Salem Steel,battery,4695.05,127.25,2026-05-12T14:11:50.298926,439.1,8.5,27,False,0
TX-101006,Kovai Paper Mills,Chennai Polymers,plastic,2661.58,19.71,2026-04-22T14:11:50.298985,117.7,9.4,4,False,0
TX-101007,Tiruppur Textiles,Salem Steel,metal,5317.06,90.3,2026-06-23T14:11:50.299041,330.0,6.7,15,False,0
TX-101008,Tiruppur Textiles,Chennai Polymers,battery,7314.33,122.24,2026-07-22T14:11:50.299095,387.6,5.5,8,False,0
TX-101009,Kovai Paper Mills,Chennai Polymers,battery,6091.39,165.01,2026-07-10T14:11:50.299148,14.8,8.8,10,False,0
TX-101010,Tiruppur Textiles,Salem Scrap Yard,plastic,5598.65,18.48,2026-05-17T14:11:50.299202,36.0,7.5,9,False,0
TX-101011,Electro-Recycle,Salem Scrap Yard,plastic,3244.89,19.39,2026-07-11T14:11:50.299255,16.8,6.0,9,False,0
TX-101012,Electro-Recycle,Salem Steel,metal,6395.1,106.95,2026-05-22T14:11:50.299310,204.0,6.6,4,False,0
TX-101013,Tiruppur Textiles,Chennai Polymers,paper,6747.37,10.3,2026-06-15T14:11:50.299373,279.9,7.8,2,False,0
TX-101014,Electro-Recycle,Salem Steel,plastic,4158.26,19.01,2026-06-29T14:11:50.299428,265.9,8.5,19,False,0
TX-101015,Electro-Recycle,Coimbatore E-Hub,metal,7888.79,96.56,2026-05-04T14:11:50.299481,289.8,9.1,3,False,0
TX-101016,Electro-Recycle,Coimbatore E-Hub,plastic,5999.27,19.97,2026-06-23T14:11:50.299534,63.3,8.1,8,False,0
TX-101017,EcoFibre Ltd,Chennai Polymers,battery,5412.93,156.2,2026-05-29T14:11:50.299587,318.4,7.3,8,False,0
TX-101018,EcoFibre Ltd,Salem Steel,textile,6444.3,13.7,2026-05-06T14:11:50.299638,210.8,9.6,11,False,0
TX-101019,Tiruppur Textiles,Salem Steel,battery,1392.63,753.55,2026-06-13T14:11:50.299696,60.6,4.2,26,False,1
TX-101020,EcoFibre Ltd,Salem Scrap Yard,metal,5208.31,101.59,2026-07-01T14:11:50.299749,92.8,5.9,11,False,0
TX-101021,EcoFibre Ltd,Coimbatore E-Hub,plastic,7997.69,22.31,2026-05-06T14:11:50.299801,380.3,6.1,16,False,0
TX-101022,Kovai Paper Mills,Salem Steel,paper,3633.93,10.52,2026-06-03T14:11:50.299853,55.3,4.9,20,False,0
TX-101023,Electro-Recycle,Salem Steel,battery,3803.67,157.74,2026-05-19T14:11:50.299904,135.7,5.6,24,False,0
TX-101024,Electro-Recycle,Salem Steel,textile,1448.35,13.1,2026-05-14T14:11:50.299974,119.8,6.9,12,False,0
TX-101025,Tiruppur Textiles,Salem Scrap Yard,battery,7654.34,145.9,2026-07-21T14:11:50.300047,346.2,9.7,19,False,0
TX-101026,Kovai Paper Mills,Coimbatore E-Hub,paper,4758.86,11.13,2026-05-01T14:11:50.300111,430.8,6.9,10,False,0
TX-101027,EcoFibre Ltd,Coimbatore E-Hub,textile,1753.37,11.81,2026-06-01T14:11:50.300171,6.7,5.4,23,False,0
TX-101028,Tiruppur Textiles,Salem Scrap Yard,battery,7977.34,150.28,2026-05-11T14:11:50.300226,430.1,9.2,8,False,0
TX-101029,Tiruppur Textiles,Coimbatore E-Hub,textile,3838.06,12.92,2026-04-21T14:11:50.300281,285.5,9.4,6,False,0
TX-101030,Kovai Paper Mills,Coimbatore E-Hub,battery,7888.28,129.35,2026-06-28T14:11:50.300334,93.6,7.5,8,False,0
TX-101031,Kovai Paper Mills,Salem Scrap Yard,textile,3655.75,11.53,2026-07-03T14:11:50.300387,14.8,7.8,15,False,0
TX-101032,Tiruppur Textiles,Chennai Polymers,plastic,4389.12,21.13,2026-05-11T14:11:50.300441,121.3,9.8,16,False,0
TX-101033,EcoFibre Ltd,Coimbatore E-Hub,plastic,5589.08,16.92,2026-06-02T14:11:50.300494,201.5,9.6,24,False,0
TX-101034,Electro-Recycle,Salem Scrap Yard,plastic,1709.83,21.7,2026-06-07T14:11:50.300552,342.7,7.1,74,False,1
TX-101035,Electro-Recycle,Coimbatore E-Hub,battery,4929.72,155.61,2026-07-18T14:11:50.300608,434.0,4.6,12,False,0
TX-101036,Kovai Paper Mills,Chennai Polymers,battery,5668.8,143.37,2026-07-21T14:11:50.300663,295.9,9.6,22,False,0
TX-101037,Kovai Paper Mills,Coimbatore E-Hub,paper,5792.63,9.33,2026-05-15T14:11:50.300717,345.8,4.5,5,False,0
TX-101038,Kovai Paper Mills,Salem Scrap Yard,textile,1166.8,12.86,2026-06-27T14:11:50.300771,87.7,9.8,4,False,0
TX-101039,Electro-Recycle,Chennai Polymers,plastic,6966.06,77.67,2026-06-01T14:11:50.300831,251.6,7.6,16,False,1
TX-101040,EcoFibre Ltd,Chennai Polymers,plastic,4809.84,19.52,2026-06-21T14:11:50.300886,87.6,7.8,24,False,0
TX-101041,Tiruppur Textiles,Salem Scrap Yard,textile,7651.76,12.56,2026-05-15T14:11:50.300939,415.9,6.7,5,False,0
TX-101042,EcoFibre Ltd,Coimbatore E-Hub,textile,5324.75,11.96,2026-04-17T14:11:50.301002,315.5,7.1,21,False,0
TX-101043,Tiruppur Textiles,Coimbatore E-Hub,textile,3181.13,10.82,2026-05-30T14:11:50.301061,185.9,7.4,10,False,0
TX-101044,EcoFibre Ltd,Salem Scrap Yard,textile,3819.02,12.27,2026-06-24T14:11:50.301118,305.0,8.7,11,False,0
TX-101045,EcoFibre Ltd,Salem Scrap Yard,paper,6440.26,10.98,2026-04-12T14:11:50.301175,381.3,4.7,16,False,0
TX-101046,Electro-Recycle,Salem Steel,plastic,3364.24,23.36,2026-04-16T14:11:50.301230,34.9,7.5,27,False,0
TX-101047,Tiruppur Textiles,Salem Scrap Yard,plastic,5283.55,18.23,2026-07-26T14:11:50.301283,397.4,6.9,7,False,0
TX-101048,Tiruppur Textiles,Chennai Polymers,battery,1696.46,138.96,2026-07-09T14:11:50.301336,82.7,5.2,14,False,0
TX-101049,EcoFibre Ltd,Coimbatore E-Hub,textile,1465.28,12.72,2026-07-27T14:11:50.301389,158.3,4.4,26,False,0
TX-101050,Tiruppur Textiles,Salem Scrap Yard,plastic,6456.67,20.74,2026-07-27T14:11:50.301442,359.9,7.2,3,False,0
TX-101051,EcoFibre Ltd,Salem Scrap Yard,textile,5948.47,11.42,2026-05-26T14:11:50.301496,246.6,7.1,9,False,0
TX-101052,Electro-Recycle,Coimbatore E-Hub,metal,4027.01,107.0,2026-04-16T14:11:50.301549,396.3,6.9,22,False,0
TX-101053,Kovai Paper Mills,Chennai Polymers,metal,7032.17,105.48,2026-07-11T14:11:50.301602,191.1,9.4,1,False,0
TX-101054,EcoFibre Ltd,Salem Steel,paper,6096.32,12.22,2026-05-31T14:11:50.301663,50.5,1.3,25,False,1
TX-101055,EcoFibre Ltd,Salem Scrap Yard,textile,2829.14,12.21,2026-07-08T14:11:50.301733,120.5,6.5,22,False,0
TX-101056,Tiruppur Textiles,Chennai Polymers,textile,2384.63,12.65,2026-07-06T14:11:50.301800,208.4,7.6,15,False,0
TX-101057,Tiruppur Textiles,Salem Scrap Yard,textile,4418.34,12.66,2026-05-20T14:11:50.301860,251.3,6.9,24,False,0
TX-101058,Tiruppur Textiles,Salem Scrap Yard,metal,1788.52,96.24,2026-07-26T14:11:50.301914,106.4,7.4,2,False,0
TX-101059,Kovai Paper Mills,Salem Scrap Yard,metal,1330.44,86.95,2026-06-07T14:11:50.301967,396.8,6.6,6,False,0
TX-101060,Kovai Paper Mills,Coimbatore E-Hub,metal,203.3,104.81,2026-07-26T14:11:50.302028,16.3,4.4,26,False,0
TX-101061,Electro-Recycle,Salem Steel,battery,574.58,125.62,2026-04-20T14:11:50.302082,149.8,4.8,17,False,0
TX-101062,Electro-Recycle,Salem Scrap Yard,textile,6484.44,12.46,2026-04-02T14:11:50.302136,154.9,7.5,4,False,0
TX-101063,Tiruppur Textiles,Coimbatore E-Hub,metal,4237.69,88.23,2026-05-17T14:11:50.302190,15.9,8.7,2,False,0
TX-101064,EcoFibre Ltd,Chennai Polymers,metal,7706.68,92.07,2026-04-19T14:11:50.302244,260.2,9.5,10,False,0
TX-101065,Tiruppur Textiles,Chennai Polymers,paper,4084.93,12.46,2026-04-23T14:11:50.302298,336.1,7.0,11,False,0
TX-101066,Kovai Paper Mills,Salem Scrap Yard,metal,5346.59,109.49,2026-06-24T14:11:50.302352,381.1,7.1,5,False,0
TX-101067,Tiruppur Textiles,Salem Scrap Yard,textile,5635.99,11.79,2026-06-11T14:11:50.302408,328.4,9.6,12,False,0
TX-101068,Kovai Paper Mills,Salem Scrap Yard,metal,2344.42,105.51,2026-05-13T14:11:50.302465,117.2,6.7,8,False,0
TX-101069,Kovai Paper Mills,Salem Steel,plastic,1054.16,18.53,2026-07-15T14:11:50.302519,194.6,5.7,3,False,0
TX-101070,EcoFibre Ltd,Chennai Polymers,battery,343.12,159.09,2026-04-20T14:11:50.302572,218.9,9.5,19,False,0
TX-101071,Kovai Paper Mills,Salem Steel,plastic,1471.22,21.23,2026-05-28T14:11:50.302625,431.2,9.0,4,False,0
TX-101072,Tiruppur Textiles,Salem Steel,textile,6467.49,10.99,2026-06-14T14:11:50.302678,267.7,4.4,5,False,0
TX-101073,Tiruppur Textiles,Chennai Polymers,textile,6786.84,11.0,2026-07-14T14:11:50.302730,223.2,4.2,23,False,0
TX-101074,EcoFibre Ltd,Chennai Polymers,plastic,2300.69,18.67,2026-07-11T14:11:50.302783,366.3,5.9,21,False,0
TX-101075,Electro-Recycle,Salem Scrap Yard,textile,1024.66,13.46,2026-07-13T14:11:50.302837,87.3,4.7,26,False,0
TX-101076,Kovai Paper Mills,Salem Steel,metal,5761.39,79.68,2026-04-28T14:11:50.302891,66.0,7.0,1,False,0
TX-101077,Electro-Recycle,Salem Scrap Yard,paper,1260.58,8.68,2026-07-25T14:11:50.302947,250.7,8.4,20,False,0
TX-101078,Tiruppur Textiles,Salem Scrap Yard,metal,1071.0,95.7,2026-07-10T14:11:50.303012,381.4,6.0,1,False,0
